rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
112333,3,4.86999999999989,3,,1,135013,-103504,-31509,13209,1075,227,,20,4,,13934,1757,49556,101,15878,23682,55968,27533,988,,09/09/2005,FRESENIUS MEDICAL CARE  N.A.,Y,N,MOREHOUSE PARISH DIALYSIS CENTER  LL,192676,02/28/2009,01/01/2009,LA,71220,1/1/2009,2/28/2009,2009
112348,6,3.55999999999995,3,,1,698715,-468737,-229978,68825,7726,1727,,20,3,1888,150004,17473,305185,437,121834,629978,739286,175475,10159,,08/22/1995,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC EWING,312527,06/30/2009,09/01/2008,NJ,08638,9/1/2008,6/30/2009,2009
112349,6,4.5,3,,1,892210,-603989,-288221,85425,11459,3193,,20,4,1330,120556,24382,362947,417,85489,680848,768888,195986,10643,,09/01/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,HAMILTON SQUARE,312552,06/30/2009,09/01/2008,NJ,08690,9/1/2008,6/30/2009,2009
112430,6,4.5,3,,1,111359,-75356,-36003,10496,1677,720,,18,6,,31108,288,75675,213,28694,127819,104859,30614,1714,,05/01/1992,FRESENIUS MEDICAL CARE  N.A.,Y,N,WRCG MILWAUKEE,522510,04/30/2009,01/01/2009,WI,53212,1/1/2009,4/30/2009,2009
112470,6,4,3,,1,431821,-293180,-138641,39267,9,2335,,28,4,1017,96895,392,152401,1331,51532,336326,417709,118465,7025,,11/16/1981,FRESENIUS MEDICAL CARE  N.A.,Y,N,KEARNY MESA,052576,04/30/2009,01/01/2009,CA,92111,1/1/2009,4/30/2009,2009
112484,3,3.75,3,,1,121013,-131709,10696,16060,,965,,7,2,,34740,4484,38587,2995,33885,76399,176229,73545,3587,,11/05/1989,,N,N,RICHLAND S EXPRESS DIALYSIS CENTER,492544,01/06/2009,01/01/2008,VA,34041,1/1/2008,1/6/2009,2009
112494,3,5,3,,1,,,,,,532,,6,1,,69753,18909,78352,2060,14520,99973,173261,34012,1769,,07/13/2003,,N,N,WISCONSIN DIALYSIS - EAST CLINIC,522559,06/30/2009,07/01/2008,WI,53718-8337,7/1/2008,6/30/2009,2009
112549,6,5,3,,1,16615,-11367,-5248,1522,534,391,,24,3,116,40245,891,150627,44,39537,78572,121912,7842,491,,12/30/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC NORTH RIO RANCHO,322533,03/31/2009,12/30/2008,NM,87144,12/30/2008,3/31/2009,2009
112550,3,5.03999999999996,3,,1,240448,-171412,-69036,21916,1296,473,,22,2,356,28583,5370,59986,257,19522,127248,73268,38088,2292,,02/29/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA BASTROP DIALYSIS CENTER,192594,06/12/2009,01/01/2009,LA,71220,1/1/2009,6/12/2009,2009
112570,6,4,3,15,1,25845,-25845,,3092,,323,,18,3,2469,21140,,33277,,17427,59654,142216,3358,758,,08/27/2003,DAVITA  INC,Y,N,SIERRA ROSE DIALYSIS CENTER #2015-61,292520,01/31/2009,01/01/2009,NV,89511,1/1/2009,1/31/2009,2009
112600,6,15,3,,1,312253,-312253,,35814,,1668,,12,,,150606,,68961,2282,74361,178068,577805,168238,7342,,09/30/1997,,N,N,SOUTHEASTERN RENAL DIALYSIS  L.C.,162512,06/30/2009,07/01/2008,IA,52655,7/1/2008,6/30/2009,2009
112601,3,13,3,,1,164539,-164539,,16697,,350,,10,,,39101,,48029,549,64084,87270,241815,65985,2832,,01/06/1999,,N,N,SOUTHEASTERN RENAL DIALYSIS  L.C.,162517,06/30/2009,07/01/2008,IA,52632,7/1/2008,6/30/2009,2009
112721,3,14,3,,1,202138,-202138,,19815,,374,,12,,,85100,,28318,1421,38450,35604,251186,220707,3759,,04/01/1997,,N,Y,SOUTHEASTERN RENAL DIALYSIS  L.C.,162509,06/30/2009,07/01/2008,IA,52641,7/1/2008,6/30/2009,2009
113232,3,4,3,,1,25722,-17427,-8295,2510,778,81,,12,,206,3780,1500,136997,9,30170,103773,59785,8672,469,,08/07/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,HERMISTON,382541,07/17/2009,01/01/2009,OR,97838,1/1/2009,7/17/2009,2009
113389,6,5,3,,1,210690,-210690,,78215,,1025,,14,2,494,104674,70250,184221,4950,57560,184533,304251,146353,6729,,05/12/1999,,N,N,THUMB AREA DIALYSIS CENTER,232573,06/30/2009,07/01/2008,MI,48726,7/1/2008,6/30/2009,2009
113476,6,5,3,16,1,278096,-278096,,33476,5117,4145,,20,4,1994,223815,40478,304450,2800,58137,472985,976174,222603,13295,,04/29/1993,AMERI-TECH KIDNEY CENTER PA,Y,N,AMERI-TECH KIDNEY CTR-BEDFORD,452655,01/31/2009,02/01/2008,TX,76022,2/1/2008,1/31/2009,2009
113477,3,3.5,3,,1,204624,-213453,8829,17887,,389,,8,,,22929,18553,57745,1741,19221,125917,355100,102421,3098,,10/23/2003,,N,N,MESCALERO DIALYSIS CENTER,322525,09/30/2009,10/01/2008,NM,88340,10/1/2008,9/30/2009,2009
113656,6,4.75,3,,1,143155,-143155,,,,,,6,1,,88342,137653,53815,79490,,55516,403601,142895,4114,,03/25/1998,,N,N,BOZEMAN DIALYSIS CENTER,272503,06/30/2009,07/01/2008,MT,59715,7/1/2008,6/30/2009,2009
113658,6,4.5,3,,1,,,,,,41,,3,1,,,101486,,,,249539,,50526,1752,,07/26/2002,,N,N,MOSES DIALYSIS UNIT,232597,03/31/2009,04/01/2008,MI,49781-1792,4/1/2008,3/31/2009,2009
113692,6,4.5,3,,1,794536,-666157,-128379,65859,,619,,12,3,,115828,22659,229659,1268,21195,139861,309968,114647,3371,,06/16/2008,DIALYSIS CENTER OF LINCOLN  INC.,Y,N,DIALYSIS CENTER OF LINCOLN SOUTHWEST,282527,08/31/2009,09/01/2008,NE,68512,9/1/2008,8/31/2009,2009
113753,6,4,3,18,1,32117,-32117,,4293,,548,,21,2,3322,20660,,48777,,12029,80852,154437,18538,1115,,07/28/1995,DAVITA  INC,Y,N,SPARKS DIALYSIS CENTER #844,292505,01/31/2009,01/01/2009,NV,89436-2817,1/1/2009,1/31/2009,2009
113754,6,4.5,3,8,1,257338,-257338,,34169,,451,,12,2,10161,87151,2169,70495,2231,29208,250303,284655,77549,4789,,12/12/1996,DAVITA  INC,Y,N,GHENT DIALYSIS CENTER #910,492584,06/23/2009,01/01/2009,VA,23507,1/1/2009,6/23/2009,2009
113775,3,3.59999999999991,3,,1,246684,-264793,18109,31227,,904,439,15,2,,52536,6598,187743,4388,84355,506409,218215,83121,3713,,07/01/2008,RELIANT RENAL CARE,Y,N,RRC COLORADO SPRINGS,062532,09/30/2009,10/01/2008,CO,80909-2811,10/1/2008,9/30/2009,2009
113776,6,4,3,,1,356663,-399699,43036,44712,,1637,,19,3,,104272,14159,189365,5779,108569,892610,512787,191498,8667,,06/01/2008,RELIANT RENAL CARE,Y,N,RRC EAST FORT WORTH,452563,09/30/2009,10/01/2008,TX,76120-3314,10/1/2008,9/30/2009,2009
113817,6,4,2,7,1,316928,-316928,,38132,,1935,,10,2,,94741,12489,175366,12048,73629,322028,658089,138129,7805,,04/25/1997,KIDNEY CENTER  INC.,Y,N,KIDNEY CENTER OF SANTA PAULA,052800,09/30/2009,10/01/2008,CA,93060,10/1/2008,9/30/2009,2009
113820,6,4.25,3,10,1,555588,-555588,,66274,,3343,,20,2,,126706,20033,523287,10131,129288,748820,918355,222486,11965,,06/01/2006,KIDNEY CENTER  INC.,Y,N,KDC OF WEST LOS ANGELES  LLC,052809,09/30/2009,10/01/2008,CA,90035,10/1/2008,9/30/2009,2009
113821,6,4,3,16,1,443550,-443550,,53729,,2666,,20,2,,69147,10324,218332,4490,36333,373216,511254,304838,7393,,11/19/1997,KIDNEY CENTER  INC.,Y,N,KDC OF SAN LUIS OBISPO  LLC,052811,09/30/2009,10/01/2008,CA,93401,10/1/2008,9/30/2009,2009
113858,5,4,,,1,233793,-233793,,27884,,1429,,14,2,,95584,10551,267234,5346,61309,329676,593172,175347,6657,,06/28/2006,KIDNEY CENTER  INC.,Y,N,KDC OF PISMO BEACH  LLC,552556,09/30/2009,10/01/2008,CA,93449,10/1/2008,9/30/2009,2009
113981,7,6,3,11,1,372888,-372888,,46686,,1925,,17,2,18318,78449,2376,163369,,97021,348218,329934,116472,5480,,12/19/2006,DAVITA  INC,Y,N,WESTVIEW DIALYSIS #2235-6103,152596,06/30/2009,01/01/2009,IN,46222-1676,1/1/2009,6/30/2009,2009
113982,3,4.5,3,,1,91274,-97980,6706,11122,,283,,11,2,,21783,5367,176199,1688,42374,231618,123485,52781,2202,,07/01/2008,RELIANT RENAL CARE,Y,N,RRC TRINIDAD,062549,09/30/2009,10/01/2008,CO,81082,10/1/2008,9/30/2009,2009
113983,3,3.5,3,,1,190077,-211438,21361,22808,,1629,,18,2,,38186,10691,242137,4352,31830,550772,287954,125679,6032,,06/01/2008,RELIANT RENAL CARE,Y,N,RRC WEST FORT WORTH,672575,09/30/2009,10/01/2008,TX,76107-5127,10/1/2008,9/30/2009,2009
114592,3,4.19999999999982,3,,1,12386,-12386,,2611,584,553,,24,3,,33430,950,1072333,,43035,181775,114697,3948,608,,11/21/2008,DSI,Y,N,NRI PHOENIX NORTH,032623,01/30/2009,11/21/2008,AZ,85021,11/21/2008,1/30/2009,2009
114609,6,4,3,1,1,582064,-582064,,75732,,2487,,18,3,18579,121171,4874,369642,,105031,558860,558429,199087,9480,,11/01/1994,DAVITA  INC,Y,N,COTTAGE CITY DIALYSIS  #3705,212555,12/31/2009,01/01/2009,MD,20722-1613,1/1/2009,12/31/2009,2009
114725,6,3.5,3,20,1,157012,-157012,,20321,,214,,14,3,7023,41006,271,112742,,38987,221346,195835,54884,3525,,07/19/2004,DAVITA  INC,Y,N,CUERO KIDNEY DIALYSIS CENTER #2129,452888,05/18/2009,01/01/2009,TX,77954-2457,1/1/2009,5/18/2009,2009
114786,3,4,3,16,1,491733,-491733,,63182,,2382,,20,3,23546,98956,3121,448651,,112364,470945,423502,136261,7589,,01/30/2004,DAVITA  INC,Y,N,SOMERSET DIALYSIS CENTER #414,312574,12/31/2009,01/01/2009,NJ,08873-3451,1/1/2009,12/31/2009,2009
114808,6,4.5,3,12,1,593047,-593047,,78041,,2304,,24,3,23816,151224,2727,523263,181,87759,573265,642679,171244,11329,,11/01/2006,DAVITA  INC,Y,N,CAMELOT DIALYSIS CENTER #1773,492517,12/31/2009,01/01/2009,VA,23454,1/1/2009,12/31/2009,2009
114899,6,4.5,3,,1,419184,-384664,-34520,45580,,3331,,24,2,,182482,12672,144749,13772,110809,365610,668617,187482,10722,,10/03/2007,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,322530,09/30/2009,10/01/2008,NM,87110,10/1/2008,9/30/2009,2009
115015,6,5,3,,1,500539,-500539,,60149,4687,3375,2213,20,4,1665,214779,45019,254297,2167,108273,328362,920522,190440,11101,,04/02/1990,AMERI-TECH KIDNEY CENTER PA,Y,N,AMERI-TECH KIDNEY CTR-ARLINGTON,452618,01/31/2009,02/01/2008,TX,76013,2/1/2008,1/31/2009,2009
115386,3,4.5,3,,1,157611,-107980,-49631,14728,7325,1341,,12,2,1032,36250,7343,212875,187,54469,264925,101352,51159,3107,,05/23/2006,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC LA PORTE,672539,12/31/2009,01/01/2009,TX,77571,1/1/2009,12/31/2009,2009
115614,6,4,3,40,1,736273,-783032,46759,81596,,4289,,22,2,,170962,47415,627098,27680,97795,557337,713581,451777,,,12/17/2007,RENAL SERVICES OF AMERICA INC,Y,N,RSA - GUAM  LLC,652500,12/31/2009,01/01/2009,GU,96913,1/1/2009,12/31/2009,2009
115615,6,4,3,40,1,679620,-714016,34396,82618,,6362,,21,2,,202660,60016,707418,27054,23121,646810,884617,497234,,,12/17/2007,RENAL SERVICES OF AMERICA INC,Y,N,RSA - GUAM LLC,652501,12/31/2009,01/01/2009,GU,96910,1/1/2009,12/31/2009,2009
115616,6,4,3,40,1,697370,-735938,38568,84395,,4612,,20,2,,159690,54972,572173,16631,160305,545396,772151,506267,,,04/23/2008,RENAL SERVICES OF AMERICA INC,Y,N,RENAL CENTERS OF GUAM LLC,652503,12/31/2009,01/01/2009,GU,96929,1/1/2009,12/31/2009,2009
116227,6,4.5,3,,1,324261,-222140,-102121,29644,4569,920,,16,2,1278,91515,12399,297663,743,84259,367447,307620,96940,5968,,07/19/2006,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC SULPHUR SPRINGS,672544,12/31/2009,01/01/2009,TX,75482,1/1/2009,12/31/2009,2009
116971,6,4.5,3,,1,744753,-800997,56244,89184,10873,1167,,20,3,386316,118361,,542750,,51577,601086,670807,,11279,,09/27/2001,U.S. RENAL CARE  INC.,Y,N,PINE BLUFF DIALYSIS,042564,12/31/2009,01/01/2009,AR,71603,1/1/2009,12/31/2009,2009
117010,6,5,3,7,1,422080,-422080,,55243,,1755,,22,4,17788,90072,3531,145382,,39503,371724,422645,164500,7885,,10/11/1999,DAVITA  INC,Y,N,BRIGHT DIALYSIS #549,102754,07/31/2009,01/01/2009,FL,34950,1/1/2009,7/31/2009,2009
117088,6,4.5,3,,1,569513,-611254,41741,68360,8316,1633,,24,3,320896,156410,,771909,,10078,915192,779387,,17393,,01/14/2005,US RENAL CARE  INC.,Y,N,USRC MISSION  LP,672502,12/31/2009,01/01/2009,TX,78572,1/1/2009,12/31/2009,2009
117507,4.89999999999986,5.5,3,,1,,,,,,,494,5,1,,,,,,,,,,,,11/16/2000,,N,N,HUTCHINSON CLINIC RENAL DIALYSIS CTR,172539,12/31/2009,01/01/2009,KS,67502,1/1/2009,12/31/2009,2009
117508,3,4.5,3,,1,232197,-159119,-73078,21828,1387,1047,,12,2,1050,71902,3834,365289,452,54972,254273,144853,48299,3146,,06/12/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC RENO CTY,172550,12/31/2009,01/01/2009,KS,67502,1/1/2009,12/31/2009,2009
117510,6,3.88,3,,1,554953,-380126,-174827,50953,23745,6300,,17,4,3091,270714,21902,428459,1455,113599,698167,957613,221699,13197,,08/14/1985,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA PETALUMA,052624,12/31/2009,01/01/2009,CA,94954,1/1/2009,12/31/2009,2009
117511,6,4.5,3,,1,518353,-355015,-163338,47916,3425,2051,,20,2,1421,95236,12017,217899,1941,116515,363698,380651,105187,6326,,08/18/1993,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA PENN VALLEY,262538,12/31/2009,01/01/2009,MO,64108,1/1/2009,12/31/2009,2009
117716,7,4,5,,1,332017,-356048,24031,38900,9467,261,,5,,647998,,,,,,,,,40,,05/01/1993,US RENAL CARE  INC.,Y,N,USRC TDC TARRANT COUNTY  LP,452656,12/31/2009,01/01/2009,TX,76104,1/1/2009,12/31/2009,2009
117787,6,4.5,3,,1,441628,-302562,-139066,40114,15663,3883,,18,2,1699,170714,11437,271915,535,123196,551895,485271,149205,9162,,12/05/1990,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA NEW BRAUNFELS,452626,12/31/2009,01/01/2009,TX,78130,1/1/2009,12/31/2009,2009
117904,3,5,3,1,1,219074,-214769,-4305,26639,,571,,9,1,,26499,,73816,3796,39719,152247,140315,65093,2748,,07/25/2007,,N,N,PREMIER DIALYSIS OF WEST COUNTY,262620,12/31/2009,01/01/2009,MO,63017,1/1/2009,12/31/2009,2009
117949,3,4.8599999999999,3,,1,109917,-75327,-34590,11287,1476,427,,13,2,273,22483,4682,184484,166,26198,159802,77493,21757,1334,,06/03/2009,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC FLORISSANT,262633,12/31/2009,06/03/2009,MO,63031,6/3/2009,12/31/2009,2009
118130,6,4.78999999999996,3,,1,420927,-295371,-125556,35894,6516,1227,117,10,2,,80080,13138,97140,2992,85107,404030,268488,157489,6456,,01/23/2004,,Y,N,LEESVILLE DIALYSIS CENTER,192659,12/31/2009,01/01/2009,LA,71446,1/1/2009,12/31/2009,2009
118806,6,4.5,3,,1,410508,-281189,-129319,37346,198,3518,,16,2,1767,129721,13110,288127,606,84484,436928,568123,139518,8558,,08/26/1988,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA FLAGSTAFF,032524,12/31/2009,01/01/2009,AZ,86004,1/1/2009,12/31/2009,2009
118807,6,4.25,3,,1,512261,-350897,-161364,47765,259,5029,,12,2,1912,115870,20647,227690,617,78549,315530,433141,141143,9176,,11/19/1992,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA MESA,032539,12/31/2009,01/01/2009,AZ,85234,1/1/2009,12/31/2009,2009
118808,6,4.25,3,,1,380576,-260678,-119898,35256,202,2656,,18,2,1559,98399,8285,302247,410,101799,307347,371218,107484,6589,,01/16/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA GRANITE VALLEY,032593,12/31/2009,01/01/2009,AZ,85375,1/1/2009,12/31/2009,2009
118809,3,4.25,3,,1,528763,-361864,-166899,49546,1925,2917,,20,2,1365,134447,5198,478387,2705,78605,369138,464872,125350,8222,,03/01/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,BUENA CREEK DIALYSIS,052842,12/31/2009,01/01/2009,CA,92081,1/1/2009,12/31/2009,2009
118810,6,4.5,3,,1,988440,-676969,-311471,90032,157,21984,,26,3,5375,348129,35770,478635,41296,185392,1022676,1366916,371782,23831,,07/16/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC RIVERSIDE,052848,12/31/2009,01/01/2009,CA,92503,1/1/2009,12/31/2009,2009
118811,6,3.75,3,,1,1222640,-837366,-385274,112878,48,24886,,36,4,6548,442383,44048,567727,47449,121574,1206226,1518072,454139,27189,,01/18/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC BELLFLOWER,052880,12/31/2009,01/01/2009,CA,90706,1/1/2009,12/31/2009,2009
118812,3,4.5,3,,1,283931,-194529,-89402,25675,2906,1663,,12,2,909,69821,14701,186076,680,58923,312591,193572,68770,4209,,05/17/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,QCI CANON CITY,062522,12/31/2009,01/01/2009,CO,81212,1/1/2009,12/31/2009,2009
118813,6,4.61999999999989,3,,1,810762,-555647,-255115,74063,8042,1070,,25,3,3050,158117,16718,286027,1505,104265,556772,472876,184857,11533,,09/19/1979,FRESENIUS MEDICAL CARE  N.A.,Y,N,DOVER (C. DELAWARE),082502,12/31/2009,01/01/2009,DE,19901,1/1/2009,12/31/2009,2009
118814,6,4.52999999999997,3,,1,583982,-400226,-183756,53520,7077,1209,,16,2,2117,146597,8828,230754,1189,82066,486723,419464,143166,9328,,06/28/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,REHOBOTH BEACH,082510,12/31/2009,01/01/2009,DE,19971,1/1/2009,12/31/2009,2009
118815,6,5,3,,1,1409489,-981749,-427740,128497,1737,11999,,24,4,5949,536281,31913,600025,17404,166753,1309238,1750410,433666,24535,,09/10/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,KAPOLEI DIALYSIS,122508,12/31/2009,01/01/2009,HI,96707,1/1/2009,12/31/2009,2009
118816,6,4.87999999999988,3,,1,369624,-254459,-115165,33874,1826,833,,7,2,883,33582,3408,67122,507,49027,235983,136558,53553,3322,,03/05/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,FRESENIUS MEDICAL CARE RANDOLPH,142589,12/31/2009,01/01/2009,IL,62233,1/1/2009,12/31/2009,2009
118818,6,4.14999999999986,3,,1,711204,-487739,-223465,64220,10920,1639,,12,2,2365,138320,10277,130647,1166,86196,418249,380425,144931,9221,,02/14/1992,FRESENIUS MEDICAL CARE  N.A.,Y,N,OWOSSO/ MEMORIAL D.C.,232522,12/31/2009,01/01/2009,MI,48867,1/1/2009,12/31/2009,2009
118819,3,5,3,,1,234249,-160718,-73531,21794,3657,476,,10,1,483,45667,2282,144813,522,36934,272632,140965,52474,3565,,05/01/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,TECUMSEH,232558,12/31/2009,01/01/2009,MI,49286,1/1/2009,12/31/2009,2009
118820,3,4.5,3,,1,472199,-323836,-148363,43123,11847,2031,,24,3,1942,116656,17100,419430,996,108354,461097,414575,129692,8044,,06/22/2006,FRESENIUS MEDICAL CARE  N.A.,Y,N,FRESENIUS DIALYSIS SERVICES OF SHELB,232627,12/31/2009,01/01/2009,MI,48316,1/1/2009,12/31/2009,2009
118821,6,4.5,3,,1,460550,-315512,-145038,42514,2929,1198,,14,2,1863,94897,10941,149099,2001,99141,413130,282853,109661,6929,,04/04/1983,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA BLUE SPRINGS,262511,12/31/2009,01/01/2009,MO,64014,1/1/2009,12/31/2009,2009
118822,6,4.25,3,,1,972923,-666392,-306531,89860,13848,3448,,21,4,5764,303721,31566,791386,1922,117855,887016,982875,262090,16014,,04/06/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,DIALYSIS ASSOC. OF NORTHERN N J,312543,12/31/2009,01/01/2009,NJ,07054,1/1/2009,12/31/2009,2009
118823,6,4.5,3,,1,759224,-520244,-238980,70342,12517,4697,,21,3,3294,178581,27762,230246,6026,107235,645012,677299,227918,14048,,08/06/1980,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA NE ALBUQUERQUE,322504,12/31/2009,01/01/2009,NM,87112,1/1/2009,12/31/2009,2009
118824,6,5,3,,1,353974,-242499,-111475,32902,7040,2121,,12,2,1789,115930,16908,184739,2269,52521,482663,599726,163883,9799,,06/14/1995,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA ESPANOLA,322513,12/31/2009,01/01/2009,NM,87532,1/1/2009,12/31/2009,2009
118825,6,4.5,3,,1,590013,-404227,-185786,53023,4793,1204,154,16,2,3026,132061,19180,152139,1734,57934,520978,467385,156852,9544,,09/01/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,PLAINS REGIONAL DIALYSIS,322517,12/31/2009,01/01/2009,NM,88101,1/1/2009,12/31/2009,2009
118826,6,4.5,3,,1,1061719,-726634,-335085,95437,7154,2388,,22,4,4397,230604,33161,318064,3906,108956,812060,997358,265322,16110,,10/01/1997,FRESENIUS MEDICAL CARE  N.A.,Y,N,SE NEW MEXICO DIALYSIS,322519,12/31/2009,01/01/2009,NM,88102,1/1/2009,12/31/2009,2009
118827,6,4.5,3,,1,1456931,-998372,-458559,144746,17994,3309,519,33,4,3976,277696,27133,349954,2063,128625,764362,865465,265450,18532,,09/05/1975,FRESENIUS MEDICAL CARE  N.A.,Y,N,ABILENE AREA DIALYSIS CENTER,452511,12/31/2009,01/01/2009,TX,79601,1/1/2009,12/31/2009,2009
118828,6,4.5,3,,1,1395371,-955391,-439980,126579,7641,1986,,29,3,7622,232529,23570,394128,2460,131591,1111661,751190,292604,18772,,08/20/1986,FRESENIUS MEDICAL CARE  N.A.,Y,N,WESLACO DIAYLSIS FACILITY,452585,12/31/2009,01/01/2009,TX,78596,1/1/2009,12/31/2009,2009
118829,3,4.5,3,,1,181113,-123842,-57271,16590,2549,382,,10,1,1182,48482,5162,131431,478,59192,310489,145859,59458,3780,,09/12/1995,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA CROWN OF TEXAS,452718,12/31/2009,01/01/2009,TX,79119,1/1/2009,12/31/2009,2009
118830,6,4,3,,1,806164,-552210,-253954,74194,5831,1280,,25,3,3245,169908,11718,386219,1387,112969,736035,477483,218150,13664,,10/15/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC WEST LAREDO,452853,12/31/2009,01/01/2009,TX,78046,1/1/2009,12/31/2009,2009
