rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
46938,6,4.5,3,,1,,-35513,,6747,,199,,5,1,,7040,1117,2718,410,,16960,36298,51463,616,,06/01/97,KIDNEY CARE CENTER,Y,N,KIDNEY CARE CENTER-HEARTLAND HC,212571,02/28/02,01/01/02,,,1/1/2002,2/28/2002,2002
46966,6,4,3,,1,,-424216,-104836,55557,,1612,,12,2,,86457,8904,128080,1986,74057,215859,413822,166527,7898,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SYLACAUGA,012588,12/31/02,01/01/02,,35150,1/1/2002,12/31/2002,2002
46967,3,4.25,3,,1,,-187033,-45773,23880,,901,,9,1,,32673,3175,136244,2344,61242,102205,156088,76876,3660,,06/20/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTCARE - RUSSELLVILLE,012602,12/31/02,01/01/02,,35653,1/1/2002,12/31/2002,2002
46971,6,4,3,,1,,-152738,-37796,20585,,1002,,12,1,,53380,5146,134365,1336,47366,184723,255487,100827,5001,,04/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SULPHUR,192612,12/31/02,01/01/02,,70663,1/1/2002,12/31/2002,2002
46972,3,4,3,20,1,,-137738,-33855,18771,,373,,11,2,,41509,2386,139577,769,67017,120796,196627,50855,4560,,07/18/96,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - PEARSALL,452740,12/31/02,01/01/02,,78061,1/1/2002,12/31/2002,2002
46976,6,3.79999999999995,3,13,1,,-296018,-72701,36317,,1285,,14,5,,58488,7545,260861,1252,97714,276129,285679,88102,5914,,04/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - OMAHA NORTH,282514,12/31/02,01/01/02,,68104,1/1/2002,12/31/2002,2002
46977,6,4.14999999999986,3,25,1,,-394656,-96983,51127,,6662,,12,3,,157768,8430,178954,2338,121747,329670,741744,178642,12187,,03/11/96,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - NORTH HOLLYWOOD,052781,12/31/02,01/01/02,,91607,1/1/2002,12/31/2002,2002
46979,3,4,3,16,1,,-278664,-68317,36251,,5192,,32,4,,105722,6739,172253,1904,143762,274144,501254,141777,9028,,04/09/79,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - INGLEWOOD,052538,12/31/02,01/01/02,,90301,1/1/2002,12/31/2002,2002
46980,6,3.5,3,35,1,,-357003,-87687,44474,,3099,,12,2,,121557,8926,163449,1917,96743,295791,567806,139654,10239,,09/29/95,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - WESTMINSTER SOUT,052773,12/31/02,01/01/02,,92683,1/1/2002,12/31/2002,2002
46984,3,4.29999999999995,3,12,1,,-223450,-55117,29323,,584,,16,2,,43765,3593,134226,1181,49826,135411,205947,54857,4049,,10/03/86,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SAN ANTONIO,452587,12/31/02,01/01/02,,78228,1/1/2002,12/31/2002,2002
46988,6,4,3,,1,,-181969,-44829,24235,,1043,,8,1,,45198,2613,238453,1287,45984,163489,210914,77022,3752,,10/04/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE ALTON,142619,12/31/02,01/01/02,,62002,1/1/2002,12/31/2002,2002
46992,6,4.5,3,,1,,-203284,-50078,27720,,1676,,12,2,,54549,3388,197844,2917,59056,207713,261097,100418,4796,,08/17/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - HAZELWOOD,262589,12/31/02,01/01/02,,63042,1/1/2002,12/31/2002,2002
46993,6,4,3,,1,,-294698,-71953,39527,,1204,,14,2,,61210,4093,184805,3649,76452,187533,289541,136622,6812,,06/02/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE DECATUR EASTWOOD,142599,12/31/02,01/01/02,,62521,1/1/2002,12/31/2002,2002
46996,6,4.25,3,,1,,-267220,-65609,35950,,1252,,14,1,,78880,4716,226246,1598,77642,217922,376015,159446,8099,,01/01/00,GAMBRO HEALTHCARE,Y,N,GH SPRINGFIELD MONTVALE,142590,12/31/02,01/01/02,,62704,1/1/2002,12/31/2002,2002
46997,6,4.5,3,8,1,,-464735,-114133,57461,,1404,,17,2,,116062,5423,272162,2342,109516,328956,544491,239495,11088,,02/23/89,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - HOUSTON HEIGHTS,452614,12/31/02,01/01/02,,77008,1/1/2002,12/31/2002,2002
47009,6,4.19999999999982,3,,1,,-213818,-52393,26697,,758,,10,3,,82254,4336,176867,974,66311,211604,397190,105698,4977,,08/14/95,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - WEATHERFORD,452723,12/31/02,01/01/02,,76086,1/1/2002,12/31/2002,2002
47012,6,4.5,3,16,1,,-743997,-182673,98743,,2754,,25,3,,169444,14973,451816,3433,159593,455135,814688,248195,17015,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-BRYAN/COLLEGE STAT,452550,12/31/02,01/01/02,,77804,1/1/2002,12/31/2002,2002
47015,3,4.5,3,,1,,-106366,-26247,13357,,931,,12,2,,44068,1973,218870,659,59229,132619,209269,59176,2656,,08/28/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HELATHCARE - KATY,452833,12/31/02,01/01/02,,77450,1/1/2002,12/31/2002,2002
47023,6,4,3,30,1,,-1025175,-251263,133694,,13132,,40,4,,339299,35221,664439,11640,262558,943497,1662847,535974,33375,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-TUCSON WEST,032500,12/31/02,01/01/02,,85745,1/1/2002,12/31/2002,2002
47025,6,4,3,24,1,,-271438,-66488,35330,,4192,,13,2,,106575,7302,145066,5128,99818,264482,522924,158027,10641,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-PASCUA YAQUI,032573,12/31/02,01/01/02,,85746,1/1/2002,12/31/2002,2002
47027,6,4,3,35,1,,-487889,-120185,62655,,4838,,16,2,,148951,12189,258067,2601,92133,340165,696018,187334,13150,,01/01/00,GAMBRO HEALTHCARE,Y,N,WESTMINSTER ARTIFICIAL KIDNEY CENTER,052772,12/31/02,01/01/02,,92683,1/1/2002,12/31/2002,2002
47029,6,4,3,,1,,-387656,-95110,51633,,2549,,12,2,,85025,2217,170779,1491,54491,194636,405973,146499,7572,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SHREWSBURY,262572,12/31/02,01/01/02,,63119,1/1/2002,12/31/2002,2002
47038,3,4,3,,1,,-95981,-23447,12408,,18,,6,3,,24138,2216,72033,371,29951,83503,115127,43015,1895,,04/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - MARYVILLE,262582,12/31/02,01/01/02,,64468,1/1/2002,12/31/2002,2002
47039,6,4.5,3,10,1,,-407878,-99672,51472,,1744,,13,2,,78962,8612,172837,1616,94717,265646,382026,111476,7988,,04/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - COUNCIL BLUFFS,162513,12/31/02,01/01/02,,51503,1/1/2002,12/31/2002,2002
47052,6,4.5,3,,1,,-1435254,,162068,,5222,,24,1,,300204,247334,250078,7980,94600,411983,938133,621777,16024,,07/06/87,KIDNEY CARE CENTER  INC,Y,N,KIDNEY CARE CENTER,212530,12/31/02,01/01/02,,,1/1/2002,12/31/2002,2002
47053,6,4.5,3,,1,,-505383,,64148,,1843,,12,1,,115933,84915,90450,3966,46833,218011,369695,209610,7265,,09/07/90,KIDNEY CARE CENTER  INC.,Y,N,KIDNEY CARE CENTER-LAUREL,212538,12/31/02,01/01/02,,,1/1/2002,12/31/2002,2002
47065,6,4,3,13,1,,-662531,,75746,1283,1643,,21,2,10189,57001,1228,164854,3501,61658,378627,285919,156668,9550,111,01/11/99,DIALYSIS CORPORATION OF AMERICA,Y,N,DCA OF CHAMBERSBURG  INC.,392648,,,,17201,1/1/2002,12/31/2002,2002
47068,6,3.5,3,17,1,,-482409,28668,52821,,1328,,20,2,53816,86165,17390,247732,6441,107122,337408,477778,129006,10720,,04/19/01,,N,N,NCPDC DBA WILLIAMSPORT DIALYSIS,392684,,,,44512,1/1/2002,12/31/2002,2002
47217,6,4,3,30,1,,-311297,-76411,39043,,3588,,22,3,,175825,8325,498476,2410,138201,441214,828021,176175,13056,,09/19/95,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SAN FRANCISCO CH,052769,12/31/02,01/01/02,,94111,1/1/2002,12/31/2002,2002
47218,6,4.5,3,13,1,,-384190,-94195,46634,,3925,,16,4,,136138,7298,208688,2223,110089,322254,623788,156780,11593,,09/27/95,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SELMA,052770,12/31/02,01/01/02,,93662,1/1/2002,12/31/2002,2002
47219,6,4.5,3,24,1,,-711953,-174871,87331,,10539,,19,3,,325693,16205,308704,3481,154399,523818,1441543,289627,18450,,03/21/85,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - VALLEJO,052567,12/31/02,01/01/02,,94590,1/1/2002,12/31/2002,2002
47220,6,4.29999999999995,3,22,1,,-159793,-39367,20364,,1338,,8,2,,93545,5099,177667,1448,47253,269800,447012,88840,6100,,01/01/99,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - GRASS VALLEY,052805,12/31/02,01/01/02,,95949,1/1/2002,12/31/2002,2002
47222,6,4,3,25,1,,-722377,-177105,89799,,9699,,36,4,,277602,11381,245804,13790,152535,681810,1309127,317088,21188,,02/19/95,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SAN JOAQUIN,052703,12/31/02,01/01/02,,95204,1/1/2002,12/31/2002,2002
47224,6,4.5,3,,1,,-271132,-66586,33661,,3057,,8,2,,92006,6204,112804,1380,48052,265506,431262,134622,6853,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-AUBURN,052614,12/31/02,01/01/02,,95603,1/1/2002,12/31/2002,2002
47226,3,4.5,3,,1,,-452414,-111297,58414,,2104,,13,2,,64913,4650,136466,1494,79771,215306,362353,113582,5933,,02/05/96,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SOUTHERN MARYLAN,212563,12/31/02,01/01/02,,20735,1/1/2002,12/31/2002,2002
47233,6,4.5,3,,1,,-369212,-90526,53077,,3663,,13,1,,66965,4079,212549,1498,71442,257929,323815,136955,6983,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE- FAYETTEVILLE,112657,12/31/02,01/01/02,,30214,1/1/2002,12/31/2002,2002
47234,6,4.25,3,,1,,-399447,-97427,53073,,1272,,16,3,,92211,7026,231306,1968,110886,268399,439463,207944,9828,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE EFFINGHAM,142580,12/31/02,01/01/02,,62401,1/1/2002,12/31/2002,2002
47235,6,4.5,3,,1,,-200370,-49291,27261,,622,,12,1,,62426,4293,75382,1355,95573,198540,296961,122302,6098,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE JACKSONVILLE,142581,12/31/02,01/01/02,,62650,1/1/2002,12/31/2002,2002
47237,6,4,3,,1,,-327416,-79974,42897,,1116,,14,2,,82747,5082,102762,1768,100265,253001,386645,179579,8922,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCAR MATTOON,142585,12/31/02,01/01/02,,61938,1/1/2002,12/31/2002,2002
47238,6,4.5,3,,1,,-139863,-34593,18886,,316,,10,3,,44203,2076,80604,881,52902,161142,208260,86359,4543,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE TAYLORVILLE,142587,12/31/02,01/01/02,,62568,1/1/2002,12/31/2002,2002
47240,6,4,3,,1,,-460572,-112900,57944,,4154,,14,3,,141096,10398,275761,6640,117665,342662,663750,178071,10347,,09/01/00,GAMBRO HEALTHCARE,Y,N,GAMRO HEALTHCARE - LAJOLLA,052547,12/31/02,01/01/02,,92037,1/1/2002,12/31/2002,2002
47242,3,3.75,3,2,1,,-760727,-187065,95579,,6265,,24,3,,241387,10800,354406,6573,179519,483419,1145353,288128,20021,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE- EAST OLYMPIC,052683,12/31/02,01/01/02,,90022,1/1/2002,12/31/2002,2002
47243,6,4,3,2,1,,-1074912,-264692,133618,,10127,,24,8,,241482,12303,483213,6403,166982,496453,1144069,288110,19634,,08/01/97,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - UPLAND,052552,12/31/02,01/01/02,,91786,1/1/2002,12/31/2002,2002
47244,6,4,3,8,1,,-420368,-102986,54571,,2336,,17,2,,174429,11430,224718,3881,139289,351112,802534,198051,14121,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEATHCARE-SAN DIEGO SOUTH,052799,12/31/02,01/01/02,,92102,1/1/2002,12/31/2002,2002
47247,6,5,3,6,1,,-507173,-124243,62102,,8910,,24,3,,190566,15982,377452,3177,130420,418591,901499,240392,17309,,08/01/97,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - CHINO,052739,12/31/02,01/01/02,,91710,1/1/2002,12/31/2002,2002
47248,6,3.5,3,6,1,,-430466,-106042,54780,,6965,,17,2,,143694,9015,331969,2543,103685,327612,687435,177897,13219,,08/01/97,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - FONTANA,052682,12/31/02,01/01/02,,92335,1/1/2002,12/31/2002,2002
47250,6,4,3,,1,,-755270,-185634,93847,,6890,,21,3,,259119,13771,183606,3803,155935,499850,1195396,282947,19674,,08/01/93,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - WHITE MEMORIAL,052622,12/31/02,01/01/02,,90033,1/1/2002,12/31/2002,2002
47254,6,4.5,3,2,1,,-873268,-213898,110843,,9897,,32,4,,243994,25932,603266,4413,181731,681230,1139200,308038,21437,,10/01/96,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SAN BERNARDINO,052575,12/31/02,01/01/02,,92404,1/1/2002,12/31/2002,2002
47258,6,4,3,4,1,,-633412,-155562,77512,,4556,,20,3,,180977,10579,280488,2963,149132,360860,840668,240174,15508,,07/01/91,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - HANFORD,052628,12/31/02,01/01/02,,93230,1/1/2002,12/31/2002,2002
47259,6,4,3,,1,,-573555,-142911,69766,,6518,,20,2,,152922,6387,259991,2836,117894,342005,716464,222608,12631,,11/06/85,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - BAKERSFIELD,052635,12/31/02,01/01/02,,93309,1/1/2002,12/31/2002,2002
47262,6,4,3,,1,,-753304,-184363,95265,,5361,,25,3,,223020,13122,491543,3700,158611,550019,1059023,262645,19145,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - TOWER,052643,12/31/02,01/01/02,,90048,1/1/2002,12/31/2002,2002
47265,6,4.5,3,,1,,-360106,-87805,47648,,1594,,19,2,,99819,6010,137022,5174,139889,265845,471149,208738,10371,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE MACON CO,142584,12/31/02,01/01/02,,62526,1/1/2002,12/31/2002,2002
47268,4444,4,3,,1,,-216198,,18759,,3003,,13,5,,,89682,102664,1034,15239,13344,139722,91475,3003,,09/15/99,,N,N,NORTHEAST GA DIALYSIS CENTER,112663,12/31/02,01/01/02,,30501,1/1/2002,12/31/2002,2002
47271,3,4.5,3,,1,,-89245,-21797,12333,,522,,12,1,,21357,1367,122551,389,50644,105902,102692,40172,1838,,10/28/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE- HOMERVILLE,112686,12/31/02,01/01/02,,31634,1/1/2002,12/31/2002,2002
47275,6,4.25,3,6,1,,-779381,-191822,106206,,6181,,22,4,,167615,24726,321937,2993,134004,350238,767908,222395,14187,,06/01/97,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - ABINGTON,392614,12/31/02,01/01/02,,19090,1/1/2002,12/31/2002,2002
47278,6,4.5,3,,1,,-1110796,-271596,138534,,3581,,26,3,,144032,17256,243089,3966,170044,480543,696647,416117,19073,,09/04/87,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - LAURENS COUNTY,112546,12/31/02,01/01/02,,31021,1/1/2002,12/31/2002,2002
47279,3,4.25,3,8,1,,-457715,-112442,58872,,1186,,20,2,,91949,6743,213157,2200,107215,239816,435958,148441,9029,,05/27/95,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SOUTH BRUNSWICK,112608,12/31/02,01/01/02,,31520,1/1/2002,12/31/2002,2002
47280,6,4,3,,1,,-290621,-70774,39228,,2860,,18,2,,81742,4981,225942,1476,88569,212026,397620,162036,7128,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - FULTON,112502,12/31/02,01/01/02,,30342,1/1/2002,12/31/2002,2002
47282,,,,,,,-42006,-10404,4907,,,,,,,,,,,,,,,,,09/09/99,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - WHITE SQUARE PD,212607,12/31/02,01/01/02,,21237,1/1/2002,12/31/2002,2002
47283,6,4,3,2,1,,-539368,-132194,67400,,2493,,17,2,,110739,8616,177936,1950,82354,253976,555871,166630,10202,,01/01/97,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - HOWARD COUNTY,212516,12/31/02,01/01/02,,21044,1/1/2002,12/31/2002,2002
47285,6,4,3,,1,,-350303,-85979,44860,,2556,,21,2,,108610,8699,211860,5094,84527,301089,604278,149418,9369,,02/28/95,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - HARBOR PARK,212556,12/31/02,01/01/02,,21225,1/1/2002,12/31/2002,2002
47289,6,3.5,3,8,1,,-353868,-86351,46128,,1608,,14,4,,94367,5533,171934,1751,100269,297600,472531,147334,9511,,03/01/96,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - AMERICUS,112528,12/31/02,01/01/02,,31709,1/1/2002,12/31/2002,2002
47290,3,4,3,,1,,-309675,-75918,42097,,673,,12,2,,64661,5737,132268,1235,68548,171023,304997,124248,6129,,03/26/97,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - TIPTON COUNTY,442604,12/31/02,01/01/02,,38019,1/1/2002,12/31/2002,2002
47292,6,4.5,3,,1,,-308130,-75770,39414,,1252,,18,3,,71007,3955,228825,1985,92502,268497,437789,150506,6683,,05/01/98,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - WHITESQUARE,212523,12/31/02,01/01/02,,21221,1/1/2002,12/31/2002,2002
47293,6,5,3,,1,,-141254,-35026,19008,,1006,,8,2,,50978,5545,110739,3485,61836,145100,244039,92871,4648,,01/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - GUERNSEY COUNTY,362535,12/31/02,01/01/02,,43725,1/1/2002,12/31/2002,2002
47297,6,4,3,,1,,-903823,-220376,120941,,3026,,24,3,,162974,17896,314122,10049,114170,411088,773742,344791,15510,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - BIRMINGHAM NORTH,012589,12/31/02,01/01/02,,35207,1/1/2002,12/31/2002,2002
47299,6,4.25,3,8,1,,-116098,-28619,15662,,484,,10,2,,41824,9169,132312,982,53238,126227,198669,68412,4381,,08/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - LAWRENCEBURG,442612,12/31/02,01/01/02,,38464,1/1/2002,12/31/2002,2002
47300,3,4,3,,1,,-152143,-37800,20281,,425,,9,1,,24478,1602,92742,596,27603,119394,111907,56750,2917,,08/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - FRANKLIN,442587,12/31/02,01/01/02,,37067,1/1/2002,12/31/2002,2002
47303,3,4,3,,1,,-131978,-32338,18085,,546,,11,1,,35328,3691,102935,650,43641,115823,163864,71198,3155,,02/09/93,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-OBION COUNTY,442575,12/31/02,01/01/02,,38261,1/1/2002,12/31/2002,2002
47314,6,4,3,,1,,-362938,-89503,47404,,1842,,17,2,,73002,7041,178127,1907,76192,201948,339038,175037,8434,,10/01/90,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-HOPKINSVILLE,182519,12/31/02,01/01/02,,42240,1/1/2002,12/31/2002,2002
47315,6,4,3,8,1,,-494809,-121856,59207,,3519,,18,3,,175007,9887,396154,3009,110631,416896,831775,213190,12019,,01/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-BLUE ASH,362519,12/31/02,01/01/02,,45050,1/1/2002,12/31/2002,2002
