rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
8471,6,4,3,,,,-650966,-92773,84325,,3701,,20,2,,139186,15094,354545,17838,98411,344757,704482,334272,14298,,01/01/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-SUMMIT,312528,12/31/2000,01/01/2000,,07092,1/1/2000,12/31/2000,2000
8481,6,4,3,,1,,-327894,-48849,42236,,1875,,8,5,,92370,5903,192526,1069,108003,266929,468330,194451,8671,,01/01/2000,GAMBRO HEALTHCARE,Y,Y,GAMBRO HEALTHCARE-OLD BRIDGE,312541,12/31/2000,01/01/2000,,08857,1/1/2000,12/31/2000,2000
8484,6,4.09999999999991,3,13,1,,-472118,-63509,61202,,1815,,19,2,,105641,15653,630224,1099,126643,291638,525703,218713,11463,,01/01/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-UNION CITY,312542,12/31/2000,01/01/2000,,07087,1/1/2000,12/31/2000,2000
8489,6,4,3,13,1,,-297615,-34443,34621,,1759,,13,2,,68010,4767,153240,2155,69781,207712,346638,117878,6466,,08/12/1999,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - BURLINGTON NORTH,312548,12/31/2000,01/01/2000,,08016,1/1/2000,12/31/2000,2000
8588,6,4.5,3,16,1,,-57417,-29383,8601,,424,122,8,2,,29340,8514,48529,350,24510,51150,137121,27717,1510,,07/01/2000,DIALYSIS CLINIC  INC.,Y,,DIALYSIS CLINIC  INC.,332609,09/30/2000,07/01/2000,,10605,7/1/2000,9/30/2000,2000
8601,6,3.89999999999998,3,4,1,,-817576,-119225,98966,,2651,,40,3,,115371,15410,317686,15283,208855,339130,605606,323788,18036,,01/01/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - WILSON,342507,12/31/2000,01/01/2000,,27893,1/1/2000,12/31/2000,2000
8822,6,4.59999999999991,3,13,1,,-60450,-3499,6556,,521,,16,2,,23665,1528,72875,-1248,15364,72762,124293,32512,1674,,09/13/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE WESTERN HILLS,362628,12/31/2000,09/13/2000,,45238,9/13/2000,12/31/2000,2000
8860,6,4.5,3,13,1,,-367836,-51064,42480,,5015,,28,4,,100474,7569,183712,8273,132442,290373,511126,188002,10728,,09/04/1978,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-SALEM OREGON,382502,12/31/2000,01/01/2000,,97302,1/1/2000,12/31/2000,2000
8881,6,4,3,13,1,,-440701,-62948,55757,,3847,,20,3,,76535,6755,174663,469,115993,298700,376685,178251,8995,,12/30/1985,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE WEST PHILADELPHIA,392513,12/31/2000,01/01/2000,,19142,1/1/2000,12/31/2000,2000
9274,6,4,3,13,1,,-302847,-43559,37417,,773,,16,3,,62706,7260,123182,1347,83309,167050,327036,150857,6985,,06/07/1995,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - NORTH AUGUSTA,422555,12/31/2000,01/01/2000,,29841,1/1/2000,12/31/2000,2000
9322,3,5,3,11,1,,-16632,,2226,,6,,13,2,,2367,5433,19241,173,30964,33220,23234,6497,363,,07/13/2000,DIALYSIS CLINIC  INC.,Y,,DIALYSIS CLINIC  INC. LANDRUM,422577,09/30/2000,07/13/2000,,29356,7/13/2000,9/30/2000,2000
9933,3,4,3,13,1,,-123297,-17520,15980,,546,,12,2,,27518,1518,140397,396,56289,80948,145684,49457,3288,,02/17/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE FLORESVILLE,452733,12/31/2000,01/01/2000,,78114,1/1/2000,12/31/2000,2000
11621,3,4.5,3,17,1,,-179539,15096,21678,,562,,12,2,,38331,4065,189948,6547,64161,94223,202945,53882,3867,,12/01/1986,RENAL CARE GROUP  INC.,Y,,RCG-DODGE CITY,172505,12/31/2000,01/01/2000,,67202,1/1/2000,12/31/2000,2000
14202,6,5,3,20,1,,-476686,58892,56519,,2047,296,25,,,109649,8848,166374,4927,99267,246883,506144,163396,11973,,06/08/1990,RENAL CARE GROUP  INC.,Y,,RENAL CARE GROUP - GRENADA,252527,,,,39216,1/1/2000,12/31/2000,2000
17502,6,5,3,21,1,,-50470,,5500,1957,161,,21,1,5491,9463,892,33937,4,19750,117596,105063,33660,1194,,11/01/2000,DIALYSIS CORPORATION OF AMERICA,Y,,DCA OF SOUTH GEORGIA,112688,,,,31602,11/1/2000,12/31/2000,2000
18001,6,4.5,3,,1,,-425125,24894,5113110,,4278,,11,1,,24564,111133,63043,,63498,231468,417895,218501,10058,,04/25/1994,,,,GIRARD DIALYSIS CENTER,392591,,,,19122,1/1/2000,12/31/2000,2000
18139,3,5,3,9,1,,-183303,,19899,4829,641,378,12,1,6557,20025,3636,137443,,49956,178329,120372,50371,2443,,07/28/1997,DIALYSIS CORPORATION OF AMERICA,Y,,DIALYSIS SERVICES OF PA-CARLISLE,392627,,,,17013,1/1/2000,12/31/2000,2000
20312,6,5,3,10,1,,,,58365,,1293,,20,2,,,,,,,,,,,,01/01/1997,DAVITA  INC.,Y,,MARIANNA DIALYSIS CENTER #867,102666,,,,32446,1/1/2000,12/31/2000,2000
21440,6,4.5,3,16,1,,,,65875,,3008,,25,3,,,,,,,,,,,,01/01/1997,DAVITA  INC.,Y,,BURLINGTON DIALYSIS CENTER #944,342567,,,,27215,1/1/2000,12/31/2000,2000
25196,6,4,3,17,1,,-625806,,81522,,5703,,20,2,,167336,11022,231397,7690,79099,479419,595851,174614,13073,,04/01/1997,DAVITA  INC,Y,,ALHAMBRA DIALYSIS CENTER # 281,052707,,,,95816,1/1/2000,12/31/2000,2000
25238,6,4.5,3,18,1,,-957668,,120967,,21586,,33,3,,241300,16638,413389,187,183991,697504,1030555,361499,24058,,02/22/1996,DAVITA  INC.,Y,,MISSION DI CTR - SAN DIEGO #330,052779,,,,92120,1/1/2000,12/31/2000,2000
25399,6,4,3,20,1,,-509414,,64624,,4007,,16,2,,155058,118857,290966,,114206,618556,628344,152380,10788,,03/01/1996,DAVITA  INC,Y,,ST. PAUL DIALYSIS CTR #209,242513,,,,55103,1/1/2000,12/31/2000,2000
25470,6,4,3,20,1,,-150100,,19260,,641,,14,,,38496,11291,138720,,62432,198483,159852,84520,5071,,11/27/1999,DAVITA  INC.,Y,,CHEROKEE DIALYSIS CENTER,342602,,,,28719,1/1/2000,12/31/2000,2000
25475,6,5,3,1,1,,-151001,,20007,,823,,10,3,,38110,7119,94692,,60964,158454,138056,94397,3913,,09/01/1998,DAVITA  INC.,Y,,NE REG KIDNEY/MILFORD DI CTR #192,392600,,,,18337,1/1/2000,12/31/2000,2000
25482,6,4.5,3,20,1,,-524742,,69370,,2068,,27,,,142642,21957,265058,819,135114,468194,487835,172887,12477,,10/13/1988,DAVITA  INC.,Y,,GREER KIDNEY CENTER #383,422539,,,,29651,1/1/2000,12/31/2000,2000
26027,6,4.5,3,,1,,-483736,-42525,57997,53162,4216,,24,2,,113704,10737,279750,4385,68384,356964,466490,414779,12672,,09/12/1990,NATIONAL NEPHROLOGY ASSOCIATES,,,ADS-MONTCLAIR,012536,12/31/2000,01/01/2000,,35213,1/1/2000,12/31/2000,2000
26029,3,4,3,15,1,,-168729,11249,20800,2778,223,58,9,1,,30560,30872,61936,47,45364,195281,156761,76996,3340,,06/26/1981,RENAL CARE GROUP  INC.,Y,,RENAL CARE GROUP - ANDALUSIA,012538,12/31/2000,01/01/2000,,36420,1/1/2000,12/31/2000,2000
26031,6,4.5,3,20,1,,-418252,38783,50501,,566,,16,1,,78071,122616,204214,3438,33488,265644,328801,134518,8422,,07/26/1991,RENAL CARE GROUP  INC.,Y,Y,RENAL CARE GROUP - TALLEDEGA,012539,12/31/2000,01/01/2000,,39216,1/1/2000,12/31/2000,2000
26033,3,5.5,3,8,1,,-40148,,4984,,59,,11,2,,2508,753,15252,,13541,22905,40994,15616,718,,09/18/1991,CONSOLIDATED HEALTH SERVICES  INC.,Y,,DIALYSIS FACILITY OF MONROEVILLE,012540,06/30/2000,05/01/2000,,32541,5/1/2000,6/30/2000,2000
26035,3,4.5,3,30,1,,-102743,-18650,11849,1084,670,,11,2,404,15774,191,46311,296,5520,83749,104137,45506,2286,,09/13/1991,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA WHETSTONE,012540,12/31/2000,07/01/2000,,36460,7/1/2000,12/31/2000,2000
26037,6,4.5,3,40,1,,-707180,-83587,94672,2858,393,78,15,3,1433,60366,1431,152539,3063,95147,159478,352876,161425,8744,,03/19/2002,FRESENIUS MEDICAL CARE  N.A.,Y,,ALEXANDER CITY DIALYSIS,012541,12/31/2000,01/01/2000,,,1/1/2000,12/31/2000,2000
26039,6,4.5,3,40,1,,-500685,-56214,66757,3686,795,,15,2,1323,68429,1167,107088,2408,125494,168849,344784,148986,7003,,05/17/1993,FRESENIUS MEDICAL CARE  N. A.,Y,,BMA TUSKEGEE,012546,12/31/2000,01/01/2000,,36803,1/1/2000,12/31/2000,2000
26041,6,4.5,3,40,1,,-344791,-48513,46770,2349,565,611,10,2,925,51997,225,94251,2027,48847,119395,262799,94060,4655,,05/01/1995,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA VALLEY,012555,12/31/2000,01/01/2000,,36854,1/1/2000,12/31/2000,2000
26043,3,4.5,3,,1,,-136099,-12536,15278,13007,726,,10,2,,25385,2173,92144,1130,25952,111079,97944,112476,3265,,06/28/1995,NATIONAL NEPHROLOGY ASSOCIATES,Y,,ADS-PELL CITY,012556,12/31/2000,01/01/2000,,35125,1/1/2000,12/31/2000,2000
26045,3,4.5,3,,1,,-128674,-13152,13317,13549,508,,7,1,,26995,1972,19846,818,29126,87462,120377,71485,2364,,12/11/1995,NATIONAL NEPHROLOGY ASSOCIATES,Y,,ALABAMA DIALYSIS SERVICES-HAMILTON,012560,12/31/2000,01/01/2000,,35570,1/1/2000,12/31/2000,2000
26047,,,,15,1,,-299307,-32144,39533,8405,589,,,,1725,111928,958,98003,5955,86315,234140,343941,147160,7289,,12/07/1995,,,,LAKEVIEW DIALYSIS CENTER,012561,12/31/2000,01/01/2000,,35976,1/1/2000,12/31/2000,2000
26049,6,3.5,3,,1,,-206083,,28645,,468,,10,2,,43312,90105,73313,,31648,107573,205748,113946,5532,,04/02/1996,,,,SOUTH BALDWIN DIALYSIS CENTER,012565,12/31/2000,01/01/2000,,32514,1/1/2000,12/31/2000,2000
26051,6,4.5,3,,1,,-140398,-13194,15014,9074,424,83,10,2,,29749,2418,110943,937,40955,116834,122202,99415,2708,,07/16/1996,NATIONAL NEPHROLOGY ASSOCIATES,Y,,ALABAMA DIALYSIS SERVICE-SYLACAUGA,012566,12/31/2000,01/01/2000,,35150,1/1/2000,12/31/2000,2000
26053,6,5,3,20,1,,-332552,32739,41816,,1301,,16,2,,53371,7287,127579,2828,67545,210615,356268,131112,7543,,06/01/1998,RENAL CARE GROUP INC.,Y,,RENAL CARE GROUP - ANNISTON II,012567,12/31/2000,01/01/2000,,39216,1/1/2000,12/31/2000,2000
26055,6,4,3,12,1,,-425777,-54895,59078,1556,2820,,15,1,2190,99128,3204,229311,3069,154301,243497,492117,246714,10653,,09/03/1996,FRESENIUS MEDICAL CARE  N.A.,Y,,PARKWAY DIALYSIS,012568,12/31/2000,01/01/2000,,35801,1/1/2000,12/31/2000,2000
26057,6,4,3,19,1,,-261529,-33373,36233,1192,894,,8,1,602,40501,921,117915,-53,59419,116297,210699,67807,5346,,02/12/1997,FRESENIUS MEDICAL CARE  N. A.,Y,,BIO-MEDICAL APPLICATIONS OF CAMELLIA,012572,12/31/2000,01/01/2000,,36037,1/1/2000,12/31/2000,2000
26059,3,4.5,3,40,1,,-290496,-32655,38564,1034,336,,10,2,518,19288,1936,106336,1123,22338,71995,117420,58220,3257,,06/17/1997,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF CHAMBERS,012574,12/31/2000,01/01/2000,,36864,1/1/2000,12/31/2000,2000
26061,3,4.5,3,,1,,-321211,-29041,38752,37699,1480,,16,2,,44110,5696,224529,2401,51040,218843,213131,235654,6939,,01/08/1998,NATIONAL NEPHROLOGY ASSOCIATES,Y,,ALABAMA DIALYSIS SERVICES-WALKER,012575,12/31/2000,01/01/2000,,35501,1/1/2000,12/31/2000,2000
26063,6,4.75,3,20,1,,-80554,7428,10043,,628,,8,1,,13915,1661,80597,946,43372,62465,91222,31373,2033,,06/03/1998,RENAL CARE GROUP,Y,,RENAL CARE GROUP - WEDOWEE,012577,12/31/2000,01/01/2000,,39216,1/1/2000,12/31/2000,2000
26065,6,4.5,3,,1,,-302852,-24559,37598,29055,1516,,12,2,,64073,975,180602,2163,35136,199860,263544,184802,6250,,06/18/1998,NATIONAL NEPHROLOGY ASSOCIATES,Y,,ALABAMA DIALYSIS SERVICES-SOUTHSIDE,012578,12/31/2000,01/01/2000,,35205,1/1/2000,12/31/2000,2000
26067,3,5.5,3,10,1,,-23898,,3128,,133,,10,1,,1967,727,134484,,27804,19249,34312,14161,541,,09/15/1998,CONSOLIDATED HEALTH SERVICES  INC.,Y,,DIALYSIS FACILITY OF THOMASVILLE,012580,06/30/2000,05/01/2000,,32541,5/1/2000,6/30/2000,2000
26069,3,4.5,3,30,1,,-56840,-10899,7385,828,684,,10,1,220,13348,55,35185,156,3902,76094,92016,24792,1478,,09/15/1998,FRESENIUS MEDICAL CARE  N. A.,Y,,BMA THOMASVILLE,012580,12/31/2000,07/01/2000,,36784,7/1/2000,12/31/2000,2000
26071,6,4.5,3,15,1,,-199934,-22665,25914,2277,907,,10,1,603,33185,2009,176339,1605,41946,127212,170139,67885,3951,,11/09/1998,FRESENIUS MEDICAL CARE  N.A.,Y,,FMC WILCOX COUNTY,012582,12/31/2000,01/01/2000,,36726,1/1/2000,12/31/2000,2000
26073,3,4,3,18,1,,-105954,-10145,14108,1485,262,,8,1,441,27645,277,100615,1186,41941,70201,138088,49659,2870,,02/11/1999,FRESENIUS MEDICAL CARE  N. A.,Y,,BIO-MEDICAL APPL OF CHILTON PEACH,012587,12/31/2000,01/01/2000,,35045,1/1/2000,12/31/2000,2000
26075,3,4.5,3,,1,,-112081,-16761,15925,14712,871,,10,2,,29776,1520,130095,995,33743,99407,134594,99112,2876,,04/08/1999,NATIONAL NEPHROLOGY ASSOCIATES,Y,,ALABAMA DIALYSIS SERVICES-SHELBY,012591,12/31/2000,01/01/2000,,35007,1/1/2000,12/31/2000,2000
26077,6,4,3,14,1,,-299131,-38350,41356,8761,1862,,15,1,1165,57262,870,172535,1905,114669,173343,241825,131265,6496,,05/08/1999,FRESENIUS MEDICAL CARE  N. A.,Y,,FMC ODYSSEY DIALYSIS,012593,12/31/2000,01/01/2000,,,1/1/2000,12/31/2000,2000
26079,3,4.5,3,,1,,-205122,-16399,23088,9858,853,,7,1,,48704,1460,138852,1444,26854,188322,203697,157549,4173,,12/07/1994,NATIONAL NEPHROLOGY ASSOCIATES,Y,,FORT PAYNE DIALYSIS CENTER,012595,12/31/2000,01/01/2000,,35967,1/1/2000,12/31/2000,2000
26081,6,4,3,16,1,,-755766,-89415,102263,14572,2511,1692,25,2,1857,114503,3771,256277,4023,152734,288281,508195,209153,12151,,08/13/1999,FRESENIUS MEDICAL CARE  N. A.,Y,,BIO-MEDICAL APPL OF MONTGOMERY BAP.,012596,12/31/2000,01/01/2000,,36111,1/1/2000,12/31/2000,2000
26083,6,4.5,3,15,1,,-154717,-19016,21588,4785,890,,10,1,410,41294,475,125288,1128,48233,95131,162151,46145,2981,,10/27/1998,FRESENIUS MEDICAL CARE.  N.A.,Y,,BAY MINNETTE,012597,12/31/2000,01/01/2000,,36507,1/1/2000,12/31/2000,2000
26206,6,4.5,3,,1,,-84582,-14009,17077,10047,656,,10,1,,54994,2621,224797,922,41461,201314,231299,68249,2663,,03/14/2000,NATIONAL NEPHROLOGY ASSOCIATES,Y,,RENEX DIALYSIS CENTER OF ST.LOUIS,262579,12/31/2000,01/07/2000,,63110,1/7/2000,12/31/2000,2000
26231,3,4,3,13,1,,-129034,-28300,16512,,1349,,35,2,,37559,2368,147731,473,39486,118313,202855,71081,4190,,01/01/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - SILVER LAKE,052509,05/16/2000,01/01/2000,,90026,1/1/2000,5/16/2000,2000
26292,6,4.5,3,30,1,,-277899,-33865,36560,10467,2389,,11,2,1140,47878,2087,141873,1566,66477,135388,266490,128403,5981,,11/01/1989,FRESENIUS MEDICAL CARE  N.A.,Y,,FMC TUCKER,112563,12/31/2000,01/01/2000,,30084,1/1/2000,12/31/2000,2000
26296,6,5.5,3,,1,,-189829,-27294,24274,,463,,20,3,,36705,3591,165257,978,84165,159675,220841,133352,4473,,10/01/1992,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-S AUGUSTA,112579,12/31/2000,01/01/2000,,30909,1/1/2000,12/31/2000,2000
26298,3,4,3,14,1,,-523900,-40342,54007,,2014,,21,3,,55434,,222252,,48265,200596,418679,409405,10696,,11/01/1992,,,,COBB NEPHROLOGY DIALYSIS CENTER INC,112581,12/31/2000,01/01/2000,,30001,1/1/2000,12/31/2000,2000
26300,3,5,3,1,1,,-45770,,1661,,66,,10,1,,28881,37277,165788,1358,8062,128586,80957,315010,3792,,12/10/1993,,,,NEPHROLOGY SERVICES OF WAYNESBORO,112589,12/31/2000,01/01/2000,,30830,1/1/2000,12/31/2000,2000
26301,6,4.5,3,15,1,,-453087,-52876,41837,16541,2936,,19,2,2935,104923,1084,189057,2181,113082,240738,485921,232636,9725,,11/01/1998,FRESENIUS MEDICAL CARE  N.A.,Y,,DAI PERIMETER,112590,12/31/2000,01/01/2000,,30328,1/1/2000,12/31/2000,2000
26310,3,4.5,3,15,1,,-177838,-21102,22265,6154,1221,,14,2,1044,46320,868,160217,1700,72199,116273,220751,117380,4851,,11/01/1998,FRESNEIUS MEDICAL CARE  N.A.,Y,,ALPHARETTA DIALYSIS CLINIC,112619,12/31/2000,01/01/2000,,30026,1/1/2000,12/31/2000,2000
26336,3,4.5,3,,1,,-35809,,2100,,,,,,,,,,,,,,,,,05/17/1999,,,,NORTH GEORGIA HOME DIALYSIS,112662,12/31/2000,01/01/2000,,30076,1/1/2000,12/31/2000,2000
26342,3,4,3,,1,,-34237,,4845590,,44,,10,3,,,517,61395,126,562,627,35586,12115,585,,01/06/2000,,,,DIALYSIS CENTER OF ATHENS,112673,12/31/2000,01/06/2000,,30606,1/6/2000,12/31/2000,2000
26343,7,5,3,15,1,,-265984,,24501,,1080,,21,2,,8933,16737,169376,3900,243735,22687,241841,93915,4777,,02/04/2000,,,,ATHENS KIDNEY CENTER,112674,12/31/2000,02/04/2000,,30607,2/4/2000,12/31/2000,2000
26345,3,3.5,3,20,1,,-121822,,14400,,1060,,14,1,,43689,47104,169593,3235,50323,248093,197665,87445,2778,,02/04/2000,,,,COBB COUNTY DIALYSIS  LCC,112675,12/31/2000,02/04/2000,,34103,2/4/2000,12/31/2000,2000
26347,6,4.09999999999991,3,6,1,,-110127,-13691,14950,3902,1061,,10,2,569,35636,311,173036,1014,79775,115364,186924,63383,2871,,12/31/1999,FRESENIUS MEDICAL CARE  N.A.,Y,,FMC-MUSCOGEE COUNTY,112676,12/31/2000,01/01/2000,,31904,1/1/2000,12/31/2000,2000
26349,6,4.5,3,13,1,,-71758,-6433,9245,,472,,18,2,,20981,1681,104128,108,47480,121012,116228,48849,1992,,03/23/2000,GAMBRO HC,Y,,GAMBRO HC-ATLANTA SOUTH,112678,12/31/2000,03/23/2000,,30344,3/23/2000,12/31/2000,2000
26350,6,4.25,3,22,1,,-101448,-6000,11809,1000,159,,8,1,340,18986,62,25912,737,53134,82529,98969,35324,1748,,04/05/2000,FRESENIUS MEDICAL CARE  N.A.,Y,,FMC CLAXTON,112679,12/31/2000,04/05/2000,,30417,4/5/2000,12/31/2000,2000
26351,3,4.5,3,,1,,-86175,-7707,11609,,287,,12,2,,14574,842,102320,2067,33017,64574,106643,39837,1610,,06/15/2000,GAMBRO HC,Y,,GAMBRO HC-CUMMING,112681,12/31/2000,06/15/2000,,30041,6/15/2000,12/31/2000,2000
26352,7,4,3,15,1,,-18000,,1710,,92,,14,1,,3181,3204,19266,885,2560,17588,40376,13326,569,,06/26/2000,,,,RIVERDALE HYPERTENSION KIDNEY CENTER,112682,12/31/2000,06/26/2000,,30274,6/26/2000,12/31/2000,2000
26354,6,4.25,3,23,1,,-91222,,12186,,427,,11,2,,23300,1719,24340,,26347,95520,117896,33019,1678,,08/04/2000,,,,PERRY DIALYSIS CENTER #407,112683,12/31/2000,08/04/2000,,31069,8/4/2000,12/31/2000,2000
26356,3,5,3,20,1,,-29355,-2532,3673,99,13,,12,1,104,5911,284,37173,135,26485,22243,32199,11683,526,,09/13/2000,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA MURRAY,112685,12/31/2000,09/13/2000,,30705,9/13/2000,12/31/2000,2000
26357,3,4.32999999999993,3,12,1,,-14060,-610,1762,,52,,12,2,,3859,3497,23959,,7366,22844,19875,6479,245,,10/27/2000,GAMBRO HC,Y,,GAMBRO HC-HOMERVILLE,112686,12/31/2000,10/27/2000,,31634,10/27/2000,12/31/2000,2000
26361,6,4.25,3,,1,,-133609,-13150,17715,,1138,,14,2,,23980,2298,101721,573,33633,85584,125785,82713,3556,,06/02/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - DECATUR EASTWOOD,142599,12/31/2000,06/02/2000,,62521,6/2/2000,12/31/2000,2000
26363,3,5,3,6,1,,-18074,,84139,1330,92,,6,1,1191,34726,,36649,2218,26338,62278,182667,14362,259,,06/01/2000,DIALYSIS CLINIC  INC.,Y,,DIALYSIS CLINIC  INC.,162521,09/30/2000,06/09/2000,,51566,6/9/2000,9/30/2000,2000
26365,6,4.25,3,13,1,,-154648,-33483,19245,,670,,23,3,,42530,2742,70471,328,49418,75519,213934,62138,3730,,01/01/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE CRESTVIEW HILLS,182529,04/30/2000,01/01/2000,,41017,1/1/2000,4/30/2000,2000
26366,6,4.5,3,13,1,,-86164,-18316,11243,,702,,12,2,,28012,2293,61751,494,24980,60829,141007,45312,2781,,01/01/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE SOUTHILL,182542,04/30/2000,01/01/2000,,41071,1/1/2000,4/30/2000,2000
26373,6,4.29999999999995,3,,1,,-331258,-47456,40943,,2072,,12,2,,61669,6175,169684,1173,66602,244457,346689,193692,7328,,05/01/1998,GAMBRO HEALTHCARE  INC.,Y,Y,GAMBRO HEALTHCARE-WHITESQUARE,212523,12/31/2000,01/01/2000,,21237,1/1/2000,12/31/2000,2000
26376,3,3.5,3,13,1,,-286798,-40415,36719,,1598,,12,2,,40536,2132,,2170,88895,92680,229420,94933,4577,,06/15/1987,GAMBRO HEALTHCARE  INC.,Y,,GAMBRO HEALTHCARE-BELTSVILLE,212529,12/31/2000,01/01/2000,,20705,1/1/2000,12/31/2000,2000
