rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
32974,6,4.75,3,25,1,,-754103,-145917,98545,,2086,,24,3,,121651,9277,271909,11513,141147,317942,629904,250090,15083,,01/01/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - AIRLINE BLVD.,492592,12/31/2001,01/01/2001,,23701,1/1/2001,12/31/2001,2001
33010,6,5,3,31,1,,-338690,19686,,,1246,,12,2,,83105,8861,255234,2913,25700,329908,469669,163351,8091,,09/14/1995,,,,NEPHROLOGY  INC.,152535,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33024,6,5,3,30,1,,-239856,18567,26942,,1486,,12,1,,41139,5898,138628,3277,71703,172716,235173,81599,4643,,03/22/2000,RENAL CARE GROUP,Y,,RCG-GREENFIELD,152566,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33032,6,4.5,3,,1,,-344825,-21052,42440,5872,1322,,12,3,1432,49580,6232,140903,419,98319,148321,319076,161249,5558,,10/16/1999,FRESENIUS MEDICAL CARE  N.A.,Y,,REGENCY,362616,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33040,6,4.5,3,,1,,-339194,-23964,44003,9018,1484,,8,3,976,48338,676,62178,347,66795,152663,271654,96500,5147,,04/25/1994,FRESENIUS MEDICAL CARE  N.A.,Y,,MT. PLEASANT,392590,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33042,6,5,3,,1,,-347622,-23577,45115,6690,1153,,12,1,1501,56822,489,129722,346,92987,177473,363775,86279,5607,,03/27/1997,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA CARBON COUNTY\PALMERTON,392620,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33043,3,3.4899999999999,3,22,1,,-467482,-26869,61383,7166,1408,,16,2,796,55997,892,220686,368,77167,178165,254347,89604,5194,,08/08/1997,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA CAMBRIA\ ST. PHILADELPHIA,392629,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33055,6,4.5,3,20,1,,-1042241,,137680,,7525,4525,26,3,,163814,23194,348249,5547,131772,301436,864759,406485,18624,,11/01/1988,,,,CIRCLE MEDICAL MANAGEMENT  INC.,142540,,,,60607,1/1/2001,12/31/2001,2001
33058,6,4.5,3,,1,,-474166,,50348,,270,354,13,2,,50141,11992,30094,2363,27963,116832,206863,220297,7073,,05/25/1998,,,,WESTERN ILLINOIS KIDNEY CENTER,142579,,,,61401,1/1/2001,12/31/2001,2001
33079,6,4.5,3,16,1,,-401756,34023,51456,,1479,,17,2,,107603,199336,33996,12212,81978,262842,524109,206677,10046,,06/25/1993,RENAL CARE GROUP,Y,,RENAL CARE GROUP - HUTCHINSON,172520,12/31/2001,01/01/2001,,67202,1/1/2001,12/31/2001,2001
33138,6,4.25,3,,1,,-507884,-34502,64150,5669,2898,,19,2,1621,105613,91,213284,374,114513,239458,505456,182566,8614,,09/13/1976,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF CAPITOL HILL,092502,,,,20003,1/1/2001,12/31/2001,2001
33140,6,4.5,3,,1,,-518340,-33786,66015,4851,1849,,12,2,1673,101226,350,138759,681,78256,282243,552559,188408,10459,,01/19/1977,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF S.E. WASHINGTON,092505,,,,20032,1/1/2001,12/31/2001,2001
33160,3,5,3,,1,,-196845,-12202,23641,3677,768,,12,2,885,32763,309,196125,247,67551,140681,187783,66316,2987,,02/04/1988,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF GREATER BALTIMORE,212531,,,,21093,1/1/2001,12/31/2001,2001
33164,3,5,3,,1,,-342346,-23975,45421,3429,1235,,12,2,931,96283,117,127690,773,58703,178993,414607,104878,6888,,01/14/1991,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF LAPLATA,212541,,,,20646,1/1/2001,12/31/2001,2001
33184,6,5,3,,1,,-479535,-33243,61083,6140,1102,,13,2,2054,52650,119,182149,530,81886,148123,364667,94822,6103,,03/17/2000,FRESENIUS MEDICAL CARE  N.A.,Y,,FMC WALDORF,212610,,,,20603,1/1/2001,12/31/2001,2001
33191,3,4,3,,1,,-79858,,11736,,231,,10,1,,14663,40038,36607,1017,1,82219,150988,46211,2797,,11/15/1984,METROPOLITAN DIALYSIS CENTERS  INC,Y,,BIENVILLE DIALYSIS CENTER  INC,192533,,,,70119,1/1/2001,12/31/2001,2001
33334,6,4,3,11,1,,-503870,,64208,,2179,,15,3,,183491,96752,166556,3448,135104,161155,681584,253265,11004,,12/01/1995,,,,ST. ALPHONSUS NEPHROLOGY CENTER,132501,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33335,6,4,3,11,1,,-991691,,94454,,2783,2540,24,5,,205475,118496,224512,4843,276077,290702,806828,308183,14994,,12/01/1995,,,,ST. ALPHONSUS NEPHROLOGY/BOISE,132502,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33339,6,4,3,17,1,,-498662,,35212,,1594,433,18,3,,149496,83175,181276,5936,188616,238350,520845,218267,11104,,11/09/1999,,,,PORTNEUF NEPHROLOGY CENTER,132506,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33345,6,4,3,6,1,,-151130,,46863,,1334,,8,2,,61724,5307,32328,2949,38138,84182,189513,108907,3895,,12/01/1995,,,,ST. ALPHONSUS NEPHROLOGY/ONTARIO,382519,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33349,6,5,3,19,1,,-689450,61913,77743,,7880,,24,6,,188347,11855,344181,21607,166943,651764,1023556,312024,16983,,02/01/1998,RENAL CARE GROUP  INC.,Y,Y,PNRS ROSE QUARTER DIALYSIS,382522,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33356,6,4.5,3,,1,,-244865,,27613,,2243,713,12,2,,162135,10849,90580,2603,76284,182959,446871,231089,6612,,09/11/1998,,,,SAMARITAN DIALYSIS SERVICES CORVALLI,382529,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33359,6,4.5,3,,1,,-103379,,10553,,869,,8,1,,45942,10615,53016,548,29686,39339,150778,74250,2731,,05/25/1999,,,,SAMARITAN DIALYSIS SERVICES  LLC LE,382532,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33363,6,4.75,3,14,1,,-224233,5827,24700,,2100,,12,2,,47375,10540,223037,4616,79618,101477,201528,78259,4544,,08/18/2000,,,,DIALYSIS CENTERS OF OREGON LLC,382538,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33527,6,4.5,3,15,1,,-216894,22638,26056,,2143,,11,2,,52190,13176,64463,564,53808,178088,99991,52844,3429,,05/16/1997,DAVITA  INC.,Y,,HARRISBURG DIALYSIS CENTER,392624,,,,17110,1/1/2001,8/31/2001,2001
33584,3,5,3,12,1,,-141780,9556,16113,,1216,,12,2,,49587,3189,74462,4054,,208541,284328,80708,3160,,06/27/1985,RENAL CARE GROUP,Y,,NORTHERN ALASKA KIDNEY CENTER,022502,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
33765,3,5.5,3,30,1,,-262195,29045,30932,,1336,,16,2,,86778,8229,70654,72,78692,224057,199983,72009,4241,,04/01/1999,DAVITA INC.,Y,,PLATTE PLACE DIALYSIS CTR #425,062515,,,,80909,1/1/2001,12/31/2001,2001
33774,3,4.5,3,20,1,,-361617,40233,42181,,2905,,18,2,,96607,12301,404805,294,85073,417874,296244,89753,6263,,10/11/2000,DAVITA INC.,Y,,LAKEWOOD CROSSING DIALYSIS #427,062535,,,,80226,1/1/2001,12/31/2001,2001
33832,6,4,3,18,1,,-1541772,173640,173828,,6862,,40,5,,458840,24132,560099,68,193026,969506,1253487,472965,27058,,04/01/1999,DAVITA INC.,Y,,COMP RENAL CARE-HAMMOND #492,152522,,,,46320,1/1/2001,12/31/2001,2001
34047,6,4,3,,1,,-111084,-6523,14357,4784,1073,,10,1,744,37946,297,75637,416,61539,122662,214362,83839,4338,,11/11/1994,FRESENIUS MEDICAL CARE  N. A.,Y,,BMA SCOTTSBORO,012519,12/31/2001,01/01/2001,,35768,1/1/2001,12/31/2001,2001
34068,3,4.5,3,8,1,,-314223,-22552,40252,2641,698,,11,3,656,41622,1640,78683,375,45920,146030,211282,73921,4635,,09/13/1991,FRESENIUS MEDICAL CARE  N.A.,Y,,WHETSTONE,012540,12/31/2001,01/01/2001,,36460,1/1/2001,12/31/2001,2001
34070,6,5,3,40,1,,-601546,-42078,76492,2879,712,171,15,2,1524,63129,901,138759,827,84960,180112,393164,171602,8100,,03/12/1992,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA ALEXANDER CITY,012541,12/31/2001,01/01/2001,,35010,1/1/2001,12/31/2001,2001
34072,6,5,3,40,1,,-430486,-29399,55352,3685,1283,,15,2,1868,69709,891,108188,744,123258,165664,329770,210355,7477,,05/18/1993,FRESENIUS MEDICAL CARE  N. A.,Y,,BMA TUSKEGEE,012546,12/31/2001,01/01/2001,,36701,1/1/2001,12/31/2001,2001
34074,6,4.25,3,30,1,,-102124,,11813000,,1031,90,10,1,,34372,84487,50026,4046,15518,130544,165367,62369,4826,,03/17/1994,,,,DIALYSIS AFFILIATES OF SOUTH ALABAMA,012549,12/31/2001,01/01/2001,,36426,1/1/2001,12/31/2001,2001
34076,6,5,3,,1,,-412866,-26024,53255,2650,576,818,10,2,1388,51602,4196,94407,647,43145,153151,318734,143039,5449,,11/01/1998,FRESENIUS MEDICAL CARE  N.A.,Y,,VALLEY DIALYSIS CENTER,012555,12/31/2001,01/01/2001,,36854,1/1/2001,12/31/2001,2001
34084,6,4,3,13,1,,-386494,-26662,51376,13004,2851,,15,1,1984,87131,2166,254741,920,164008,276522,452675,223522,10555,,09/03/1996,FRESENIUS MEDICAL CARE. N.A.,Y,,PARKWAY DIALYSIS,012568,12/31/2001,01/01/2001,,35801,1/1/2001,12/31/2001,2001
34086,6,4.5,3,18,1,,-369910,-24491,48474,2148,1065,,8,1,696,42063,1073,109970,370,52393,142503,246209,78397,5395,,02/12/1997,FRESENIUS MEDICAL CARE  N.A.,Y,,CAMELLIA,012572,12/31/2001,01/01/2001,,36037,1/1/2001,12/31/2001,2001
34088,6,5,3,40,1,,-204209,-16518,26470,1293,280,,10,2,479,25369,541,111666,297,34526,81152,162830,53918,2933,,06/10/1997,FRESENIUS MEDCIAL CARE  N. A.,Y,,BMA CHAMBERS,012574,12/31/2001,01/01/2001,,36862,1/1/2001,12/31/2001,2001
34092,3,4.5,3,13,1,,-145671,-9686,18485,1186,888,,10,2,530,36923,413,60439,326,36173,133135,168691,59681,3003,,09/15/1998,FRESENIUS MEDICAL CARE  N. A.,Y,,THOMASVILLE DIALYSIS,012580,12/31/2001,01/01/2001,,36784,1/1/2001,12/31/2001,2001
34094,3,4,3,,,,-220578,-15875,26851,299,602,,10,1,675,42261,2513,161747,432,42436,122858,190019,76033,4137,,11/05/1998,FRESENIUS MEDICAL CARE  N.A.,Y,,WILCOX COUNTY,012582,12/31/2001,01/01/2001,,36728,1/1/2001,12/31/2001,2001
34096,3,4,3,8,1,,-148047,-10159,19502,56,342,,8,1,496,22818,628,99038,344,60190,82702,132534,55897,2862,,02/11/1999,FRESENIUS MEDICAL CARE  N.A.,Y,,CHILTON PEACH,012587,12/31/2001,01/01/2001,,35045,1/1/2001,12/31/2001,2001
34098,4,15,6,13,1,,-346784,-23517,45837,7740,1843,48,1,6,1454,56261,780,191055,657,106304,180548,305557,163790,7500,,05/05/1999,FRESENIUS MEDICAL CARE  N. A.,Y,,ODYSSEY DIALYSIS,012593,12/31/2001,01/01/2001,,35758,1/1/2001,12/31/2001,2001
34102,6,4.5,3,13,1,,-177993,-12393,23872,4555,1069,,10,1,493,34481,536,133480,320,83688,117285,172574,55521,3487,,10/27/1999,FRESENIUS MEDICAL CARE  N. A.,Y,,FMC BAY MINNETTE,012597,12/31/2001,01/01/2001,,36507,1/1/2001,12/31/2001,2001
34143,3,4,3,13,1,,-82689,7781,9355,,259,,12,1,539,20677,,103482,3590,96081,104717,119100,48830,2349,,05/14/1997,HEALTH RESOURCES GROUP,Y,,RENAL SERVICES GROUP OF WEST MEMPHI,042544,,,,72301,1/1/2001,12/31/2001,2001
34167,3,4,3,1,1,,-115576,,14811850,,1683,,9,1,,13277,36389,63085,2499,,241861,85852,53235,1683,,03/09/2001,,,,U.S.RENAL CARE  INC.,042562,,,,72450,3/9/2001,12/31/2001,2001
34394,6,4.5,3,,1,,-476034,-92082,64428,,2045,,24,4,,95629,7549,381849,2121,107906,234550,502450,218492,9214,,01/01/2000,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE -FORD FACTORY SQUA,112562,12/31/2001,01/01/2001,,30308,1/1/2001,12/31/2001,2001
34439,3,4.5,3,,1,,-753985,75590,92088,,2674,,19,2,,154091,5533,159525,33010,115606,608813,761611,318299,10979,,09/22/1997,NATIONAL NEPHROLOGY ASSOCIATES,Y,,RENEX DIALYSIS CLINIC OF N ANDOVER,222545,12/31/2001,01/01/2001,,01845,1/1/2001,12/31/2001,2001
34451,3,4,3,,1,,-1174302,117703,142327,20119,4149,,20,3,,313899,13961,264732,5761,56669,868244,1390426,534667,19204,,12/10/1996,NATIONAL NEPHROLOGY ASSOCIATES,Y,,RENEX DIALYSIS CLINIC OF ORANGE,312533,12/31/2001,01/01/2001,,07050,1/1/2001,12/31/2001,2001
34463,3,5,3,13,1,,-60269,-11510,7668,,507,,16,2,,35224,3404,189593,715,48776,109723,122098,35262,1552,,06/06/2001,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - SILVERTON,362633,12/31/2001,06/06/2001,,45236,6/6/2001,12/31/2001,2001
34470,3,4.5,3,,1,,-941439,93340,113900,48718,4656,384,18,2,,147769,9340,191483,3551,83217,539169,653964,228784,9865,,08/30/1995,NATIONAL NEPHROLOGY ASSOCIATES,Y,,RENEX DIALYSIS CLINIC OF PHILADELPHA,392601,12/31/2001,01/01/2001,,19134,1/1/2001,12/31/2001,2001
34481,3,4.69999999999982,3,,1,,-74271,-16608,12195,,164,,14,1,,19499,3614,51720,1007,30442,63913,100674,57885,2434,,08/01/2001,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - MCMINNVILLE,442558,12/31/2001,08/01/2001,,37110,8/1/2001,12/31/2001,2001
34504,6,4.75,3,,1,,-202052,19995,26243,2648,544,,17,3,,97015,3857,269628,2517,59025,473227,414985,182055,6712,,09/10/1999,NATIONAL NEPHROLOGY ASSOCIATES,Y,,NNA AUSTIN-SPRINGDALE,452650,12/31/2001,01/01/2001,,78723,1/1/2001,12/31/2001,2001
34610,6,4,3,21,1,,-187635,,18829,,579,,14,2,,14913,,56640,1292,14911,73350,194255,82533,4138,,05/01/1994,KANSAS DIALYSIS SERVICES  LLC,Y,,KANSAS DIALYSIS SERVICES,172522,11/30/2001,01/01/2001,,,1/1/2001,11/30/2001,2001
34652,6,5,3,20,1,,-355835,-22394,43338,4946,1167,,12,2,1057,64226,555,105638,497,52451,161697,356793,119003,6644,,01/25/1993,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA EAST LOUISVILLE,182527,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
34674,6,4,3,,1,,-385896,-25257,45784,2703,833,803,15,2,1203,75664,914,185628,793,113567,240224,442902,135517,6992,,10/06/1984,FRESENIUS MEDICAL CARE  N.A.,Y,,LEWISTIN DIALYSIS,202501,,,,04240,1/1/2001,12/31/2001,2001
34679,3,5,3,10,1,,-522042,-30061,62414,9786,1540,,19,4,2218,113957,563,300054,860,158785,275008,498688,239379,10136,,09/14/1999,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF CASCO BAY,202505,,,,04092,1/1/2001,12/31/2001,2001
34683,6,4,3,,1,,-702828,-46429,89255,12281,2310,876,20,4,4585,179546,2389,203608,1301,141964,379697,908073,300391,13524,,03/01/1977,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF CAPE COD,222501,,,,02675,1/1/2001,12/31/2001,2001
34691,6,4,3,,1,,-552311,-37055,72155,14499,2023,,19,5,2547,122197,782,352567,907,126459,332911,701626,286935,11561,,08/01/1983,FRESENIUS MEDICAL CARE,Y,,CARNEY,222506,,,,02124,1/1/2001,12/31/2001,2001
34709,6,4.19999999999982,3,18,1,,-559881,,61058,,3131,,18,3,,121554,1356,270565,38667,43859,249977,696649,225999,11528,,09/22/1996,,,,NORTH COUNTY KIDNEY CENTER,222536,,,,01420,1/1/2001,11/30/2001,2001
34711,6,4,3,15,1,,-56522,,6865,,471,,18,3,,4904,750,22655,298,1921,59195,51406,25992,1081,,12/01/2001,PHYSICIANS DIALYSIS,Y,,PHYSICIANS DIALYSIS FITCHBURG,222536,,,,01420,12/1/2001,12/31/2001,2001
34801,6,5,3,,,,-86657,,8485,4287,266,,10,1,,11976,,45783,,8398,107811,91507,29962,1429,,08/28/1997,,,,CHESAPEAKE KIDNEY CENTER  INC.,212575,,,,21015,1/1/2001,12/31/2001,2001
34827,6,4.75,3,15,1,,-672813,45073,83075,,1189,444,34,,,155048,11726,228331,7933,150514,408965,756515,301148,15970,,06/25/1979,RENAL CARE GROUP,Y,,RENAL CARE GROUP COLUMBUS,252508,,,,46290,1/1/2001,12/31/2001,2001
34847,3,4,3,15,1,,-181529,19882,21580,,755,,14,1,,48796,,62892,1817,7112,65293,173485,66444,3878,,06/08/1994,,,,WIGGINS DIALYSIS,252546,,,,39577,1/1/2001,12/31/2001,2001
34871,6,4,3,1,1,,-448317,,61610,,1842,418,16,2,,100074,10463,407135,7515,55626,345015,597325,359963,9819,,10/05/2000,,,,NORTHWESTERN DIALYSIS CENTER,072523,,,,06790,1/1/2001,12/31/2001,2001
34872,6,4,3,14,1,,-94071,,11355,,299,,18,2,,7001,2523,109203,817,15359,212487,118681,59417,2859,,11/02/2000,PHYSICIANS DIALYSIS,Y,,MIDDLESEX DIALYSIS CENTER  LLC,072524,,,,06457,9/1/2001,12/31/2001,2001
34886,6,4.5,3,7,1,,-997615,23764,111313,,4404,,20,2,,198650,17779,350821,17289,127483,663464,1010842,438897,14692,,10/20/1983,,,,SOUTH SHORE DIALYSIS CENTER - HEMPS,332521,,,,11550,1/1/2001,12/31/2001,2001
34909,6,4.5,3,,1,,-407919,-84222,47360,,3346,,12,1,,91836,136691,183786,12571,116121,647723,440356,329111,9838,,10/12/1993,,,,NIAGARA DIALYSIS CLINIC,332549,,,,14304,1/1/2001,12/31/2001,2001
34920,6,4.5,3,10,1,,-1138257,27642,126221,,5213,,20,2,,194080,21818,392523,10993,108753,619995,1017842,433184,19167,,05/01/1995,,,,SOUTH SHORE DIALYSIS CENTER-BELLMOR,332558,,,,11710,1/1/2001,12/31/2001,2001
34943,6,4.69999999999982,3,23,1,,-323808,1579,30045,,1725,350,17,2,,59348,5184,168698,3169,72153,125145,271419,97384,7239,,08/17/1998,,,,EASTVIEW DIALYSIS  INC.,332585,,,,14564,1/1/2001,12/31/2001,2001
35168,6,4,3,14,1,,-1719206,194209,188934,,13309,,32,4,,450458,184352,447758,,137087,914164,934956,414103,26881,,02/22/1976,DAVITA INC.,Y,,RIVERSIDE DIALYSIS CENTER #880,052532,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35254,6,4,3,18,1,,-372974,41148,44813,,4048,,16,3,,194007,53531,125738,2706,104909,446924,432627,138103,10376,,01/01/1981,DAVITA INC.,Y,,SOUTH DENVER DIALYSIS CENTER #904,062518,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35255,6,4,3,15,1,,-620628,69830,72089,,6255,,18,3,,251102,30105,210621,16634,135980,511401,626294,191945,13517,,09/15/1993,DAVITA INC.,Y,,LITTLETON DIALYSIS CENTER #903,062519,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35383,6,5,3,12,1,,-1762444,-112332,192807,5756,8591,,36,6,4942,247831,1008,527523,,129857,877253,1123391,556593,27573,,10/15/1978,FRESENIUS MEDICAL CARE  N.A.,Y,,SOUTH CHICAGO,142519,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35387,6,5,3,13,1,,-1408061,-87608,167426,24993,11378,,46,4,4604,295929,123,652777,3014,290209,650044,1508708,495547,27959,,02/01/1983,FRESENIUS MEDICAL CARE  NA,Y,,WEST SUBURBAN DIALYSIS,142530,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35400,6,5,3,25,1,,-557782,-45524,57726,2329,3486,,16,3,3012,128077,640,166217,,57542,222501,654543,265183,11982,,12/12/1993,FRESENIUS MEDICAL CARE  N.A.,Y,,NEOMEDICA-LUTHERN GENERAL,142559,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35489,6,4.25,3,25,1,,-553024,61784,65873,,2445,,18,3,,196276,14947,332362,,97786,461589,464345,168171,12372,,10/04/1994,DAVITA INC.,Y,,CINCINNATI DIALYSIS CENTER #940,362522,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35502,3,4,3,20,1,,-153528,17354,16629,,514,,10,2,,41891,479,58911,,37709,202574,73160,39624,2463,,12/29/1992,DAVITA INC.,Y,,DUNCAN DIALYSIS CENTER #890,372522,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35510,3,4.5,3,33,1,,-293724,32782,35007,,643,,10,2,,57207,14817,84531,177,32809,223343,157357,65106,5450,,07/01/1999,DAVITA INC.,Y,,STILWELL DIALYSIS #977,372545,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35513,6,4.5,3,25,1,,-485527,53940,58733,,1105,,16,2,,147839,26583,92634,268,53393,347848,311034,126616,10259,,07/01/1999,DAVITA INC.,Y,,OKMULGEE DIALYSIS CNETER #972,372548,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35556,6,4.5,3,,1,,-1179579,-64594,114395,45168,4953,6255,25,3,11738,257391,7094,549323,3156,287565,647552,1514370,448483,21476,,01/06/1995,FRESENIUS MEDICAL CARE  N.A.,Y,,MOCKINGBIRD DIALYSIS CENTER,452501,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35634,6,4.5,3,18,1,,-585061,-40566,73995,26472,5692,,30,3,1477,122294,1879,318640,1014,180787,216835,594266,166419,12899,,06/12/1989,FRESENIUS MEDICAL CARE  N.A.,Y,,ROSEDALE KIDNIEY DISEASE CENTER,452616,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
35659,6,4.5,3,17,1,,-522091,58144,62250,,1691,,20,4,,269220,36787,176172,112,124850,529851,538736,257432,13301,,04/01/1997,DAVITA INC.,Y,,HAMILTON DIALYSIS CENTER #926,452667,12/31/2001,01/01/2001,,,1/1/2001,12/31/2001,2001
