rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
56585,6,5,3,20,1,,-298555,-74559,38215,,840,,16,3,,76264,8168,253049,1790,51481,174643,340474,92926,6331,,08/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - WHITE BRIDGE ROA,442540,12/31/03,01/01/03,,37209,1/1/2003,12/31/2003,2003
56586,3,4.5,3,,1,,-165423,-41375,22126,,996,,14,2,,54071,2350,161287,1634,65762,164360,244834,105123,5277,,08/01/01,GAMBRO HEALTHCARE,Y,N,SUMNER REGIONAL DIALYSIS CENTER,442623,12/31/03,01/01/03,,37066,1/1/2003,12/31/2003,2003
56587,6,5,3,,1,,-448484,-112313,60339,,2996,,20,2,,109004,8270,273160,2230,111125,277274,493368,223901,11048,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - MCV RICHMON DOWN,492600,12/31/03,01/01/03,,23220,1/1/2003,12/31/2003,2003
56588,3,4.5,3,,1,,-162340,-40623,21636,,689,,10,2,,49633,4180,215145,1155,65699,153061,236507,88176,3956,,07/26/99,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - CHALMETTE,192622,12/31/03,01/01/03,,70043,1/1/2003,12/31/2003,2003
56589,3,4.25,3,,1,,-237920,-59697,32754,,813,,16,2,,59734,3218,214214,1543,90897,177312,268919,133430,6437,,12/01/93,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - DONALDSONVILLE,192572,12/31/03,01/01/03,,70346,1/1/2003,12/31/2003,2003
56590,6,4,3,18,1,,-347002,-87151,45711,,1044,,16,2,,89270,8501,123043,1370,56432,252828,410294,116651,6863,,08/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - COLUMBIA,442539,12/31/03,01/01/03,,38401,1/1/2003,12/31/2003,2003
56592,3,4,3,,1,,-224847,-56194,30308,,331,,13,2,,34629,3229,133494,655,40036,158120,154989,68746,3016,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - TULLAHOMA,442554,12/31/03,01/01/03,,37388,1/1/2003,12/31/2003,2003
56594,3,5,3,,1,,-248364,-62268,32987,,1597,,14,3,,63321,6077,153493,1253,41156,177896,282521,135671,6058,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-MCV SOUTHSIDE,492577,12/31/03,01/01/03,,23224,1/1/2003,12/31/2003,2003
56595,5,4,3,,1,,-467647,-117974,65565,,1610,,20,3,,61397,4658,200931,1874,77352,227205,268832,149819,7743,,05/14/02,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE DURHAM WEST,342616,12/31/03,01/01/03,,27705,1/1/2003,12/31/2003,2003
56597,3,3.75,3,,1,,-69417,-17414,9436,,20,,9,1,,37622,1656,44371,2331,54837,131355,168784,52845,2503,,06/30/98,GAMBRO HEALTHCARE,Y,N,AURORA MEDICAL GROUP - FOND DU LAC,522526,12/31/03,01/01/03,,54935,1/1/2003,12/31/2003,2003
56600,5,20,6,,1,,-797558,-200026,100996,,3306,,3,18,,174722,12075,280215,25980,188794,449202,789163,348504,15489,,01/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO-ZANESVILLE,362518,12/31/03,01/01/03,,43701,1/1/2003,12/31/2003,2003
56601,6,5,3,,1,,-390067,-97835,51510,,1577,,17,2,,80388,5415,169300,2381,84860,229284,365875,162735,7770,,10/01/90,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-HOPKINSVILLE,182519,12/31/03,01/01/03,,42240,1/1/2003,12/31/2003,2003
56602,6,4.5,3,,1,,-322639,-80896,42755,,1782,,12,2,,89569,8431,230834,10555,100101,287925,403127,181174,8252,,01/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE -LICKING COUNTY,362555,12/31/03,01/01/03,,43055,1/1/2003,12/31/2003,2003
56603,6,5.5,3,9,1,,-384978,-96449,49252,,4095,,16,2,,153319,10775,280134,2447,110631,373133,709357,188378,11681,,01/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - WESTERN HILLS,362628,12/31/03,01/01/03,,45238,1/1/2003,12/31/2003,2003
56605,3,4.25,3,,1,,-139445,-34919,18851,,1042,,12,1,,50250,2319,159315,3430,51447,148328,223535,81732,4035,,11/05/99,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - BROOKFIELD,522532,12/31/03,01/01/03,,53045,1/1/2003,12/31/2003,2003
56607,6,4,3,,1,,-294127,-73393,40287,,1845,,12,2,,73009,5192,188959,2772,78829,186009,329783,137659,6609,,08/10/98,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - ST. CHARLES,262568,12/31/03,01/01/03,,63303,1/1/2003,12/31/2003,2003
56608,6,4,3,,1,,-186481,-46654,25509,,719,,9,3,,66736,3615,101046,1243,53468,180231,301727,122356,5825,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE LITCHFIELD,142583,12/31/03,01/01/03,,62056,1/1/2003,12/31/2003,2003
56610,6,4.5,3,16,1,,-158093,-39757,21366,,316,,10,2,,48583,9702,141833,974,55867,136557,218675,73938,4725,,08/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - LAWRENCEBURG,442612,12/31/03,01/01/03,,38464,1/1/2003,12/31/2003,2003
56611,6,5,3,,1,,-340461,-84998,44133,,849,,17,3,,63991,4634,141991,1368,82987,220384,285029,121886,6636,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - ALLIANCE,362573,12/31/03,01/01/03,,44601,1/1/2003,12/31/2003,2003
56613,6,4.5,3,24,1,,-457473,-114620,58327,,992,,20,4,,99863,17708,232842,2653,164620,300112,449426,160046,10284,,06/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-SAVANNAH EASTSIDE,112636,12/31/03,01/01/03,,31404,1/1/2003,12/31/2003,2003
56614,6,4,3,,1,,-1002023,-251602,137921,,3790,,27,5,,177892,16025,322897,4961,139388,465813,783608,403802,18208,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - DURHAM,342550,12/31/03,01/01/03,,27701,1/1/2003,12/31/2003,2003
56615,6,4.5,3,,1,,-446088,-112344,60456,,1875,,17,3,,102094,14796,209886,2905,94390,236561,461328,209189,9593,,08/14/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - CHESTER,492607,12/31/03,01/01/03,,23831,1/1/2003,12/31/2003,2003
56616,6,3.86999999999989,3,,1,,-343532,-86116,46704,,993,,11,3,,58398,5812,93890,1260,41185,181476,255371,133775,6256,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-MT. OLIVE,342573,12/31/03,01/01/03,,28365,1/1/2003,12/31/2003,2003
56620,6,3.5,3,,1,,-476399,-119579,63266,,1454,,19,3,,113922,6302,142369,6727,95927,302868,511715,230117,10975,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE MACON CO,142584,12/31/03,01/01/03,,62526,1/1/2003,12/31/2003,2003
56621,3,4.5,3,18,1,,-297709,-74760,39534,,1197,,20,3,,84867,7052,201158,1670,79631,218565,388725,116927,8002,,05/01/76,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - ROME,112505,12/31/03,01/01/03,,30165,1/1/2003,12/31/2003,2003
56623,6,4,3,,1,,-494076,-124129,65144,,588,,16,3,,121482,5570,143102,97,94865,314408,546296,242809,11425,,12/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - PARKERSBURG,512519,12/31/03,01/01/03,,26102,1/1/2003,12/31/2003,2003
56624,6,4.5,3,9,1,,-510126,-127972,64321,,3576,,15,3,,181650,11188,346279,2822,124429,371059,787526,203411,12880,,03/17/99,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - MILFORD,072514,12/31/03,01/01/03,,06460,1/1/2003,12/31/2003,2003
56625,6,4,3,,1,,-395292,-99285,53334,,951,,9,4,,133230,7042,198927,1702,76586,307582,574903,195927,8488,,01/01/00,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - OLD BRIDGE,312541,12/31/03,01/01/03,,08857,1/1/2003,12/31/2003,2003
56626,5,4.25,3,,1,,-196072,-49126,24601,,337,,12,2,,34350,2784,107584,2147,34874,118381,155656,85917,3288,,08/14/02,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - WRIGHTSVILLE,112725,12/31/03,01/01/03,,31096,1/1/2003,12/31/2003,2003
56627,3,4.5,3,30,1,,-265689,-66124,34408,,737,,12,3,,51747,6955,129437,2336,63829,152563,236827,67210,4632,,06/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SAVANNAH SOUTHSI,112631,12/31/03,01/01/03,,31419,1/1/2003,12/31/2003,2003
56630,3,4,3,,1,,-203584,-51010,25335,,421,,12,2,,44377,2453,119581,838,30147,132675,201212,106662,4238,,07/19/02,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - MONTEZUMA,112724,12/31/03,01/01/03,,31063,1/1/2003,12/31/2003,2003
56633,6,4.14999999999986,3,15,1,,-453521,-105868,54261,,1152,,20,2,,75735,24514,307295,1381,103075,226377,344157,152650,9828,,06/03/92,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - SANTEE,422547,12/31/03,01/01/03,,29142,1/1/2003,12/31/2003,2003
56634,3,4.14999999999986,3,20,1,,-179006,-42334,24195,,1394,,12,2,,50811,7593,191086,862,64720,139411,229098,62641,4214,,10/15/02,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - COLUMBIA NORTH,422587,12/31/03,01/01/03,,29203,1/1/2003,12/31/2003,2003
56636,6,4.25,3,19,1,,-529862,-132672,71639,,2637,,13,4,,152632,10579,209689,2803,103177,335635,656310,153496,10372,,08/12/99,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE-NORTH BURLINGTON,312548,12/31/03,01/01/03,,08016,1/1/2003,12/31/2003,2003
56637,6,5,3,36,1,,-274734,-64301,34090,,286,,14,2,,50706,8085,136174,1080,61717,152848,224680,84696,5184,,01/29/96,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - EDGEFIELD,422558,12/31/03,01/01/03,,29824,1/1/2003,12/31/2003,2003
56638,3,4,3,,1,,-152749,-38659,20526,,801,,15,2,,29049,1292,149685,449,28306,127857,131621,50182,2038,,09/20/02,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - LORING HEIGHTS,112727,12/31/03,01/01/03,,30318,1/1/2003,12/31/2003,2003
56640,6,3.38999999999999,3,,1,,-653756,-164237,91435,,3219,,21,3,,207354,13439,342743,3984,108776,429654,888666,350846,13248,,01/01/01,GAMBRO HEALTHCARE,Y,N,EAST ORANGE ARTIFICIAL K,312522,12/31/03,01/01/03,,07019,1/1/2003,12/31/2003,2003
56641,3,4.5,3,17,1,,-277020,-69339,36577,,1008,,18,7,,68817,4327,140484,1297,51196,163244,318422,98811,5698,,08/02/95,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - EAST ATLANTA,112611,12/31/03,01/01/03,,30316,1/1/2003,12/31/2003,2003
56642,6,4.25,3,18,1,,-454347,-113696,61394,,972,,17,3,,87577,6549,91999,1916,85096,214298,387548,135449,9568,,06/24/94,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - AHOSKIE,342570,12/31/03,01/01/03,,27910,1/1/2003,12/31/2003,2003
56649,3,5,3,,1,,-351487,-87999,47421,,893,,14,3,,57207,5193,142553,1186,45111,168963,256368,110782,5440,,12/01/93,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - GONZALES,192551,12/31/03,01/01/03,,70737,1/1/2003,12/31/2003,2003
56651,6,5,3,,1,,-177890,-44754,22713,,1051,,12,2,,54880,5090,267168,1044,61122,165628,238112,95736,4990,,07/15/02,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - PITTSBURGH,392699,12/31/03,01/01/03,,15224,1/1/2003,12/31/2003,2003
56653,6,5,3,,1,,-506174,-127071,66395,,1224,,16,3,,92286,6224,118047,1329,101383,233556,405631,151872,7925,,05/12/83,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - MEADVILLE,392537,12/31/03,01/01/03,,16335,1/1/2003,12/31/2003,2003
56654,6,3.75,3,18,1,,-440601,-102218,53707,,1572,,20,2,,107908,17916,195338,1966,134055,272281,513163,167882,8832,,05/01/96,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - TRIDENT,422516,12/31/03,01/01/03,,29406,1/1/2003,12/31/2003,2003
56655,3,4,3,19,1,,-25370,-5823,3099,,35,,10,2,,8666,1458,40054,89,20854,36803,38431,7077,426,,09/11/03,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE PAGELAND,422592,12/31/03,09/11/03,,29728,9/11/2003,12/31/2003,2003
56656,3,5,3,,1,,-97585,-24437,13855,,1065,,12,3,,33025,4568,63995,1013,38672,94008,142854,63675,3138,,09/15/93,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - CORRY,392580,12/31/03,01/01/03,,16407,1/1/2003,12/31/2003,2003
56657,6,4,3,13,1,,-418496,-104875,55541,,1353,,15,3,,93457,7101,201271,2105,135364,233895,422964,134385,8294,,04/01/01,GAMBRO HEALTHCARE,Y,N,GAMBRO HEALTHCARE - MONROE LA,192621,12/31/03,01/01/03,,71201,1/1/2003,12/31/2003,2003
