rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
371,3,4.5,3,20,1,,-83438,4842,10575,,492,,8,1,,14069,1058,104050,879,41533,58064,107094,89478,2375,,06/03/1998,RENAL CARE GROUP,Y,,RENAL CARE GROUP-WEDOWEE,012577,12/31/1999,01/01/1999,,39216,1/1/1999,12/31/1999,1999
375,6,4.5,3,,,,-115042,,13901,,749,,12,2,,21255,,64815,88,66880,80921,112324,152366,2875,,06/18/1998,NATIONAL NEPHROLOGY ASSOC. OF ALA,Y,,ALABAMA DIALYSIS SERVICES-SOUTHSIDE,012578,12/31/1999,05/01/1999,,35209,5/1/1999,12/31/1999,1999
383,3,4.5,3,,1,,-9278,,879,,39,,10,1,,2871,348,50162,,11699,22096,10109,-5752,169,,03/02/1988,ALABAMA DIALYSIS SERVICES,Y,,ALABAMA DIALYSIS SVC-RAINBOW CITY,012586,04/30/1999,01/20/1999,,35211,1/20/1999,4/30/1999,1999
385,3,4.5,3,,,,-21741,,2759,,109,,10,1,,7676,,29319,,108438,28209,35300,42732,605,,01/20/1999,NATIONAL NEPHROLOGY ASSC OF ALABAMA,Y,,ALABAMA DIALYSIS SVCS-RAINBOW CITY,012586,12/31/1999,05/01/1999,,35209,5/1/1999,12/31/1999,1999
389,3,4.5,3,,,,-52741,,9224,,481,,10,2,,17275,539,64573,4120,47392,54672,89285,118218,1875,,04/08/1999,NATIONAL NEPHROLOGY ASSOC. OF ALA,Y,,ALABAMA DIALYSIS SERVICES-SHELBY,012591,12/31/1999,05/01/1999,,35209,5/1/1999,12/31/1999,1999
393,6,4.5,3,,,,-82174,,11784,,391,,7,1,,25090,,73461,5481,30616,96304,133287,154839,2552,,12/07/1994,NATIONAL NEPHROLOGY ASSC OF ALABAMA,Y,,ALABAMA DIALYSIS SERVICES-FORT PAYNE,012595,12/31/1999,05/01/1999,,35209,5/1/1999,12/31/1999,1999
395,6,4,3,,1,,-172967,-18376,24085,4827,910,605,,,988,26798,758,104823,1360,65522,118651,169834,111333,3586,,08/13/1999,FRESENIUS MEDICAL CARE  N.A.,Y,,BIO-MEDICAL APPL OF MONTGOMERY BAP,012596,12/31/1999,08/13/1999,,36111,8/13/1999,12/31/1999,1999
396,,4,3,16,1,,-22093,-3227,3260,1129,126,,6,,275,13012,66,89720,59,31939,60420,96675,30919,422,,10/27/1999,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA BAY MINETTE,012597,12/31/1999,10/27/1999,,36507,10/27/1999,12/31/1999,1999
429,6,4,3,30,1,,-222368,,32249,,546,,14,1,,51487,,115181,13970,48389,361264,286285,100949,6681,,04/01/1992,,,,ARKANSAS NEUROLOGY,042500,12/31/1999,02/01/1999,,72205,2/1/1999,12/31/1999,1999
450,6,5.5,3,23,1,,-329537,,51247,,1623,1763,18,2,,43981,118329,101476,10001,124389,221338,380424,206983,10514,,04/12/1982,,,,OUACHITA REGIONAL DIALYSIS CENTER,042507,,,,71901,1/1/1999,12/31/1999,1999
461,6,5,3,25,1,,-250018,,29831500,,1210,203,20,1,,22420,60685,64493,6842,132581,154364,194661,107079,6036,,12/01/1989,,,,RIVER VALLEY KIDNEY CENTER,042508,12/31/1999,01/01/1999,,72801,1/1/1999,12/31/1999,1999
476,3,5.25,3,23,1,,-121110,,16911200,,825,,20,1,,19943,52121,51801,5893,146780,132790,156024,84851,4823,,09/12/1986,,,,DEGRAY KIDNEY CENTER,042512,12/31/1999,01/01/1999,,71923,1/1/1999,12/31/1999,1999
573,3,5.25,3,26,1,,-171806,,22988111,,1048,,21,2,,22268,61267,70298,5918,60822,127587,173198,113279,5356,,07/13/1990,,,,OUACHITA VALLEY KIDNEY CENTER,042525,12/31/1999,01/01/1999,,71701,1/1/1999,12/31/1999,1999
630,6,4,3,30,1,,-148545,,16040,,659,,9,1,,43573,,66327,14927,38848,137074,265637,84117,5446,,07/01/1988,,,,CENTRAL ARKANSAS DIALYSIS & TRANSPLANT-J,042535,,,,72076,1/1/1999,12/31/1999,1999
645,6,4.5,3,18,1,,-347054,,38274,,1542,,17,1,,213910,62562,155174,,10200,533064,328201,337706,7814,,01/01/1996,REGIONAL KIDNEY CENTERS,Y,Y,REGIONAL KIDNEY CENTER-FAYETTEVILLE,042539,12/31/1999,01/01/1999,,72708,1/1/1999,12/31/1999,1999
669,3,5,3,17,1,,-140019,,17216000,,,,9,1,,6508,33109,20689,1991,55359,63584,120941,74566,3465,,12/17/1997,,,,MCGEHEE DIALYSIS CENTER,042546,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
673,3,4.5,3,30,1,,-64207,,4310500,,456,,,1,,,,117072,6713,26078,10880,120592,144710,2672,,05/29/1998,,,,DIALYSIS CENTERS OF AR P.A.,042548,12/31/1999,01/01/1999,,72117,1/1/1999,12/31/1999,1999
680,3,4.5,3,30,1,,-25392,,3600,,,,,1,,,,82390,2567,14490,4160,95545,55330,1872,,11/01/1998,,,,DIALYSIS CENTETRS OF AR - JAX,042553,,,,72076,1/1/1999,12/31/1999,1999
683,3,5,3,12,1,,-8382,,,,,,6,1,,,5790,97939,27,,29755,24104,12651,480,,03/04/1999,,,,PRESCOTT DIALYSIS,042555,12/31/1999,03/04/1999,,71857,3/4/1999,12/31/1999,1999
685,3,4,3,30,1,,-10638,,1247,,57,,6,1,,3774,,31043,799,16889,27323,20905,22158,366,,09/15/1999,,,,SALINE DIALYSIS,042558,12/31/1999,09/15/1999,,72015,9/15/1999,12/31/1999,1999
709,5,3.44999999999993,3,33,1,,-610746,59576,72077,,6858,,21,3,,117243,10688,176170,3967,83326,486696,733789,252588,15199,,11/08/1982,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP EAST VALLEY,032509,12/31/1999,01/01/1999,,68440,1/1/1999,12/31/1999,1999
727,3,4,3,22,1,,-196470,11583,23591,111,1641,,16,2,,28411,6224,84360,2010,47800,201733,170428,89158,5458,,10/01/1997,RENAL CARE GROUP ARIZONA,Y,,RENAL CARE GROUP WHITERIVER,032515,12/31/1999,01/01/1999,,11899,1/1/1999,12/31/1999,1999
741,6,4,3,39,1,,-435595,45165,57340,10403,4870,,12,2,,94974,11091,159689,3268,55981,338148,483120,180579,11536,,03/24/1986,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP CHANDLER,032516,12/31/1999,01/01/1999,,46136,1/1/1999,12/31/1999,1999
768,3,3.95999999999992,3,35,1,,-175707,18857,20220,,527,,12,2,,57907,56317,130483,8136,49962,206638,204696,71684,4742,,07/18/1988,RENAL CARE GROUP ARIZONA INC,Y,,,032523,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
788,6,4.5,3,34,1,,-533714,49130,63999,,6268,,20,2,,109779,13532,153883,4158,82137,404262,591809,234880,14448,,12/07/1988,RENAL CARE GROUP ARIZONA,Y,,RENAL CARE GROUP SOUTHWEST MESA,032526,12/31/1999,01/01/1999,,21071,1/1/1999,12/31/1999,1999
812,6,4,3,33,1,,-826090,75986,91402,7791,3472,,18,2,,90450,9447,175130,4300,64029,306885,574187,185657,12495,,05/05/1989,RENAL CARE GROUP OF ARIZONA,Y,,RENAL CARE GROUP GLENDALE,032528,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
831,6,5,3,36,1,,-971659,81679,108772,,6064,,20,2,,139950,215725,174186,43935,74151,535871,708141,316923,18361,,12/14/1989,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP PHOENIX,032531,12/31/1999,01/01/1999,,62710,1/1/1999,12/31/1999,1999
846,6,4.14999999999986,3,25,1,,-605301,57930,71203,10393,4393,,18,2,,105078,8237,304732,4444,69327,390955,593645,215624,13092,,02/01/1990,RENAL CARE GROUP ARIZONA,Y,,RENAL CARE GROUP NATIVE AMERICAN,032532,12/31/1999,01/01/1999,,70207,1/1/1999,12/31/1999,1999
860,6,4.5,3,44,1,,-329984,33934,39089,3814,3487,,16,2,,78417,8225,128703,3160,99633,303050,387024,150421,9864,,10/01/1990,RENAL CARE GROUP ARIZONA,Y,,RENAL CARE GROUP GLOBE,032533,12/31/1999,01/01/1999,,99735,1/1/1999,12/31/1999,1999
874,,,,,,,-130671,12710,12966,,,,,,,,,,9,,2,,,,,06/17/1991,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP HOME DIALYSIS MESA,032535,12/31/1999,01/01/1999,,06213,1/1/1999,12/31/1999,1999
903,6,3,3,,1,,-414693,,37809,,4032,,16,1,5503,114879,7972,187490,5942,136566,387872,597307,401688,12844,,12/09/1992,,,,WESTERN SKIES DIALYSIS,032540,12/31/1999,01/01/1999,,85222,1/1/1999,12/31/1999,1999
918,6,4,3,34,1,,-588970,51495,68459,13442,7370,,20,3,,126647,12498,186242,4033,75942,427589,662077,245808,15560,,11/23/1992,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP TEMPE,032541,12/31/1999,01/01/1999,,85282,1/1/1999,12/31/1999,1999
935,6,4.5,3,39,1,,-211274,19815,24695,5073,223,,12,2,,43854,4197,107430,2201,49003,177589,222875,73663,4777,,04/06/1993,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP LAKE HAVASU,032544,12/31/1999,01/01/1999,,30949,1/1/1999,12/31/1999,1999
955,6,4,3,28,1,,-244649,24193,28566,4510,1931,,12,2,,76895,7718,126193,2548,45083,251045,369984,111736,7385,,06/15/1993,RENAL CARE GROUP ARIZONA,Y,,RENAL CARE GROUP SUN CITY,032547,12/31/1999,01/01/1999,,11290,1/1/1999,12/31/1999,1999
975,6,4,3,45,1,,-190531,18465,22553,,985,,10,2,,28567,3537,46328,5301,40201,131848,188454,77127,4905,,12/08/1993,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP SAFFORD,032549,12/31/1999,01/01/1999,,64011,1/1/1999,12/31/1999,1999
994,6,4.5,3,31,1,,-520494,44648,63555,3690,5517,,16,2,,86337,12943,157126,3821,60303,373345,519992,224158,13186,,06/29/1994,RENAL CARE GROUP ARIZONA,Y,,RENAL CARE GROUP MESA,032551,12/31/1999,01/01/1999,,46074,1/1/1999,12/31/1999,1999
1008,3,4.39999999999986,3,17,1,,-124075,3332,13204,,1330,,12,3,,25892,2599,77219,9275,103447,151953,134613,73219,3261,,12/08/1994,,,,RENAL DIALYSIS OF BULLHEAD CITY,032554,12/31/1999,01/01/1999,,89109,1/1/1999,12/31/1999,1999
1021,6,4,3,32,1,,-540196,48943,6557,,5150,,20,2,,86754,140374,166977,10202,68763,382408,442587,173031,11716,,02/15/1995,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP PHOENIX NORTH,032555,12/31/1999,01/01/1999,,15101,1/1/1999,12/31/1999,1999
1042,6,3.44999999999993,3,37,1,,-270859,22104,32007,5987,2583,,16,2,,55007,5663,142570,2001,58404,220035,268258,101272,6990,,09/01/1995,RENAL CARE GROUP ARIZONA,Y,,RENAL CARE GROUP CASA GRANDE,032561,12/31/1999,01/01/1999,,22023,1/1/1999,12/31/1999,1999
1052,3,3.91999999999996,3,39,1,,-147870,12692,17125,3147,1055,,10,2,,22165,3106,99664,1190,47566,142200,137050,54547,3279,,12/11/1995,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP COTTONWOOD,032562,12/31/1999,01/01/1999,,64121,1/1/1999,12/31/1999,1999
1062,6,3.29999999999995,3,42,1,,-206031,15136,24197,2460,1758,,9,1,,38696,3816,66790,1542,35381,144623,213211,78059,4312,,06/19/1996,RENAL CARE GROUP ARIZONA INC,Y,,RENAL GROUP OF SCOTTSDALE,032563,12/31/1999,01/01/1999,,73903,1/1/1999,12/31/1999,1999
1071,6,5,3,34,1,,-436107,46166,51148,12843,5091,,16,2,,79849,7222,123779,3042,62217,340955,486353,156986,11117,,07/09/1996,RENAL CARE GROUP ARIZONA  INC,Y,,RENAL CARE GROUP MARYVALE,032564,12/31/1999,01/01/1999,,12837,1/1/1999,12/31/1999,1999
1079,3,4.5,3,35,1,,-62431,10495,7137,1230,915,,9,1,,25227,1588,92909,563,33930,102603,111330,36421,1998,,05/29/1997,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP PAYSON,032570,12/31/1999,01/01/1999,,15421,1/1/1999,12/31/1999,1999
1086,3,4,3,45,1,,-140430,12662,15543,3731,883,,12,2,,37523,4888,91679,1374,34701,153275,156720,64346,3650,,01/15/1998,RENAL CARE GROUP ARIZONA INC,Y,,RENAL CARE GROUP SHOW LOW,032575,12/31/1999,01/01/1999,,17108,1/1/1999,12/31/1999,1999
1089,6,3.44999999999993,3,39,1,,-224664,14423,26232,2871,3121,,16,2,,36234,4340,120502,1256,41183,172861,213062,89263,5338,,01/22/1999,RENAL CARE GROUP ARIZONA,Y,,RENAL CARE GROUP APACHE JUNCTION,032578,12/31/1999,01/01/1999,,03551,1/1/1999,12/31/1999,1999
1092,3,3.44999999999993,3,45,1,,-42896,3752,5532,820,832,,20,2,,14768,1289,121881,278,32316,63843,72209,31335,1386,,06/02/1999,RENAL CARE GROUP,Y,,RENAL CARE GROUP SUN LAKES,032579,12/31/1999,01/01/1999,,87411,1/1/1999,12/31/1999,1999
1457,6,4,3,20,1,,-498814,,63152,,6561,,20,5,,137946,14200,289908,24523,103291,396708,676022,153559,13371,,12/01/1978,TOTAL RENAL CARE  INC.,Y,,VALLEY DIALYSIS CENTER,052554,12/31/1999,01/01/1999,,91406,1/1/1999,12/31/1999,1999
1475,6,4,3,15,1,,-117373,3040,14702,,1358,,12,2,331,23605,8454,46233,699,7528,62833,139331,42964,3233,,07/01/1997,,,,SKYPARK DIALYSIS,052556,04/30/1999,01/01/1999,,90831,1/1/1999,4/30/1999,1999
3254,3,5,3,,,,-222864,,33091,,984,,20,2,,68621,5080,176644,4577,94894,214867,239828,99893,6218,,11/03/1993,TOTAL RENAL CARE  INC.,Y,,NEPHROLOGY CENTER OF WAYNESBORO,112588,12/31/1999,01/01/1999,,30830,1/1/1999,12/31/1999,1999
3318,3,4,3,,,,-151456,,20462,,,,1,,,358,1332,3723,4,8965,6484,1644,2062,3,,04/05/1993,TOTAL RENAL CARE  INC.,Y,,LINCOLN PARK NEPHROLOGY - PD,142560,12/31/1999,01/01/1999,,60634,1/1/1999,12/31/1999,1999
3952,6,5,3,20,1,,-345181,,50336,,4404,,14,3,,95691,45792,138715,13816,101941,455177,604187,128511,9404,,10/15/1993,TOTAL RENAL CARE  INC.,Y,,FEDERAL WAY COMMUNITY DIALYSIS CENTER,502513,12/31/1999,01/01/1999,,98003,1/1/1999,12/31/1999,1999
4033,6,4.29999999999995,3,,1,,-1030062,86374,120884,,672,,36,,,98505,32790,257463,9743,191709,317499,558072,386907,17913,,07/01/1996,RENAL CARE GROUP,Y,,NEPHROLOGY CENTER OF PENSACOLA,102501,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
4171,6,4.5,3,9,1,,-231236,,28301,,1713,1086,12,,,56283,122198,126196,2269,13124,223725,296325,96338,5207,,01/01/1993,,,,JUPITER KIDNEY CENTER INC.,102527,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
4489,6,5,3,20,1,,-705412,,94700,,16024,1996,32,2,,128087,3665,289777,6982,96270,166040,979934,350525,18020,9794,04/06/1988,,,,SARASOTA PHYSICIANS DIALYSIS,102596,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
4667,6,4.5,3,15,1,,-266485,,26649,,469,,20,1,,26744,6483,50661,714,17034,77256,240659,101777,4802,,12/14/1990,,,,LAKE DIALYSIS CENTER  INC.,102635,06/30/1999,01/01/1999,,,1/1/1999,6/30/1999,1999
4731,6,4.25,3,20,1,,-677802,33325,87530,,6066,,15,2,,82685,1600,155022,9583,37475,364409,586599,160634,11247,,06/19/1992,KRU MEDICAL VENTURES  LLC,Y,,PEMBROKE PINES ARTIFICIAL KIDNEY CTR,102647,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
4782,6,5,3,20,1,,-198773,-7330,22698,,677,,12,2,,65213,65344,88297,,17667,174598,228639,108739,6793,,02/03/1993,,,,DIALYSIS & KIDNEY CTR OF N BREVARD,102654,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
4795,6,4.5,3.5,,1,,-248942,,26204,,574,,8,1,,15314,178300,15333,3436,36683,89480,147776,258117,4559,,02/24/1993,,,,TITUSVILLE DIALYSIS & KIDNEY CENTER,102655,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
4914,6,5.5,3,,1,,-204864,16320,34651,,706,,11,2,,20374,,79623,4262,49041,103774,151361,88905,4218,,07/01/1996,RENAL CARE GROUP,Y,,NEPHROLOGY CENTER OF CRESTVIEW,102674,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
4940,3,4.5,3,50,1,,-121242,4880,14586,,318,,30,2,,29419,21048,53226,1264,29482,86276,140061,28769,3491,,12/27/1994,,,,OCALA REGIONAL KIDNEY CTR  INC. EAST,102678,02/28/1999,01/01/1999,,,1/1/1999,2/28/1999,1999
4969,3,4.5,3,50,1,,-28576,2640,4328,,167,,16,1,,9437,14111,25314,438,11530,42403,44208,18284,1415,,07/06/1995,,,,OCALA REGIONAL KIDNEY CTR  INC. WEST,102683,02/28/1999,01/01/1999,,,1/1/1999,2/28/1999,1999
5013,3,4.5,3,15,1,,-95234,,9910,,275,,,,,11748,3353,55243,457,32202,18580,97089,54239,2232,,06/28/1996,,,,LAKE DIALYSIS CENTER-LEESBURG  INC.,102699,06/30/1999,01/01/1999,,,1/1/1999,6/30/1999,1999
5031,3,3.5,3,18,1,,-211798,8660,25355,,459,,10,2,,39660,67,99899,2640,61495,147934,255861,57649,4924,,09/04/1996,KRU MEDICAL VENTURES  LLC,Y,,NEW SMYRNA BEACH ARTIFICIAL KIDNEY,102702,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5038,3,4.29999999999995,3,,1,,-124627,6478,15124,,372,,9,1,,18744,1581,58531,3301,29350,44325,108696,50445,2126,,07/02/1997,RENAL CARE GROUP,Y,,NEPHROLOGY CENTER OF CENTURY,102703,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5066,6,4.5,3,,1,,-633244,21337,72536,,1015,,13,3,,9863,119620,143780,8092,65834,138643,497104,397537,11622,,01/03/1997,,,,BOCA/DELRAY RENAL ASSOC. INC.,102715,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5073,3,5,3,,1,,-92149,5467,9857,,402,,6,1,,9422,436,56348,3067,26150,34116,79589,59034,1874,,04/07/1997,RENAL CARE GROUP,Y,,NEPHROLOGY CENTER OF MILLTON,102719,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5080,3,4,3,1,1,,-61002,,6102,,419,,10,3,,1950,17269,29587,136,2945,22696,106103,32880,3195,,06/24/1997,,,,SUNCOAST DIALYSIS CENTER,102724,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5087,6,3.5,3,8,1,,-129401,,16438,,468,,12,3,,7885,65859,98089,,10558,97984,168147,58837,2690,,06/23/1997,,,,WFMC DBA SANTA ROSA DIAL CTR,102726,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5094,3,4.5,3,50,1,,-32362,1920,3990,,187,,17,2,,11528,12403,37782,438,41750,31031,42228,9092,1086,,03/19/1998,,,,OCALA REGIONAL KIDNEY CTR INC. SOUTH,102731,02/28/1999,01/01/1999,,,1/1/1999,2/28/1999,1999
5098,6,4,3,13,1,,-244358,2840,31732,6065,1334,,10,2,3846,79094,18338,111341,8249,50142,129407,298061,103411,7410,,05/08/1998,,,,NORTH MELBOURNE DIALYSIS,102732,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5106,6,3.5,3,8,1,,-225053,,25923,,897,,12,2,,14530,139962,108873,,42258,138419,273863,100507,5798,,08/13/1998,,,,DOWNTOWN DIALYSIS CENTER,102735,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5116,3,4.5,3,25,1,,-58986,,8049,,481,,15,3,,33905,8249,33764,4428,48918,158738,174617,16400,1965,,10/28/1998,TOTAL RENTAL CARE  INC.,Y,,I R A. OF ORLANDO,102740,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
5121,3,4.5,3,,1,,-187658,9064,21020,,724,,,,,32148,2122,33626,2770,24723,114858,281176,178168,4699,,01/26/1999,RENAL CARE GROUP,Y,,SACRED HEART-ADULT,102745,12/31/1999,01/26/1999,,,1/26/1999,12/31/1999,1999
5123,3,4.5,3,,1,,-7265,,820,,76,,,,,4318,279,18369,146,991,74696,78353,10149,209,,01/26/1999,RENAL CARE GROUP,Y,,SACRED HEART-PED,102749,12/31/1999,01/26/1999,,,1/26/1999,12/31/1999,1999
5125,3,4.5,3,11,1,,-32651,,4323,,183,,20,,,18570,6727,39219,2048,40906,78379,64195,20491,767,,05/07/1999,TOTAL RENTAL CARE  INC.,Y,,IRA OF CELEBRATION,102751,12/31/1999,05/07/1999,,,5/7/1999,12/31/1999,1999
5128,6,3.5,3,3,1,,-76140,,15154,,409,,12,1,,3924,35855,55237,,17859,111924,78891,53871,1849,,07/21/1999,,,,NORTH OKALOOSA DIALYSIS CTR,102759,12/31/1999,07/21/1999,,,7/21/1999,12/31/1999,1999
5130,3,4,3,18,1,,-39605,,5346,,282,,20,,,29513,8238,29450,,35661,85916,134581,30282,1137,,09/01/1999,TOTAL RENTAL CARE  INC.,Y,,IRA OF TAMPA,102761,12/31/1999,09/01/1999,,,9/1/1999,12/31/1999,1999
5132,3,4.5,3,15,1,,-32018,,4253,,216,,18,,,17553,12739,35450,954,28194,71420,81188,18164,778,,11/01/1999,TOTAL RENTAL CARE  INC.,Y,,IRA HAINES CITY,102762,12/31/1999,11/01/1999,,,11/1/1999,12/31/1999,1999
5137,6,4.5,3,16,1,,-271505,,35135,,715,,16,1,,113752,62196,177675,8288,74972,326522,361283,116254,6883,,12/12/1996,NATIONAL NEPHROLOGY ASSOCIATES,Y,,RENEX DIALYSIS CLINIC OF S. GEORGIA,112601,12/31/1999,01/01/1999,,,1/1/1999,12/31/1999,1999
