rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
94015,0.0599999999999987,0.0499999999999989,0.0299999999999994,,,207031,-188402,-18629,22877,,661,,13,2,,96113,2076,212929,7655,60316,192053,342326,92425,4605,,01/05/2006,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,362682,09/30/2007,10/01/2006,OH,45679,10/1/2006,9/30/2007,2007
94017,0.0599999999999987,0.449999999999989,0.0299999999999994,,,1033451,-932832,-100619,106309,,6178,,34,5,,656630,6020,238887,11227,82652,703827,1715341,443951,24766,,05/01/1983,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,322506,09/30/2007,10/01/2006,NM,87102,10/1/2006,9/30/2007,2007
94019,0.0599999999999987,0.0399999999999991,0.0299999999999994,,,143313,-130415,-12898,15348,,923,,6,2,,99480,1441,51755,1036,12303,165598,344449,80253,5318,,05/29/2001,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,322524,09/30/2007,10/01/2006,NM,87049,10/1/2006,9/30/2007,2007
94031,0.0599999999999987,0.449999999999989,0.0299999999999994,,3,1104069,-981888,-122181,116271,,2493,,36,7,197,371091,50922,371993,12756,162605,625354,927092,267562,17892,,01/01/1995,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,112600,09/30/2007,10/01/2006,GA,31904,10/1/2006,9/30/2007,2007
94214,3,4.25,3,,1,14703,-25665,10962,19872,,,,10,,165,4094,89,35791,44,7656,58719,15452,6459,377,,09/08/1993,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA OF OSHKOSH,522518,04/30/2007,01/01/2007,WI,54904,1/1/2007,4/30/2007,2007
94404,0.0599999999999987,0.449999999999989,0.0299999999999994,,1,251514,-227849,-23665,29427,223,2673,,19,3,,143527,6055,204734,16952,70570,216748,438536,103504,5788,,10/19/1998,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,392646,09/30/2007,10/01/2006,PA,16148,10/1/2006,9/30/2007,2007
94405,0.0599999999999987,0.0499999999999989,0.0299999999999994,,1,189204,-169900,-19304,21021,19449,2664,,18,3,150,117503,4259,216483,3488,59567,237873,423159,89217,6282,,08/25/1999,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,392657,09/30/2007,10/01/2006,PA,15690,10/1/2006,9/30/2007,2007
94407,0.0299999999999994,0.0499999999999989,0.0299999999999994,,1,300418,-270491,-29927,33017,25134,2959,,21,2,950,137884,6844,202384,1715,60259,201057,395903,95383,5827,,03/26/2001,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,392674,09/30/2007,10/01/2006,PA,15137,10/1/2006,9/30/2007,2007
94408,0.0599999999999987,0.449999999999989,0.0299999999999994,,1,211349,-189899,-21450,23688,409,1077,,12,2,,103817,9265,150470,5724,71958,164085,302068,61657,4700,,03/20/2002,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,392681,09/30/2007,10/01/2006,PA,15767,10/1/2006,9/30/2007,2007
94414,0.0299999999999994,0.449999999999989,0.0299999999999994,,1,406471,-366353,-40118,42900,,4321,,27,2,,202716,8387,201587,40780,92071,316667,568276,146535,6542,,08/01/1990,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,392567,09/30/2007,10/01/2006,PA,15216,10/1/2006,9/30/2007,2007
94415,0.0599999999999987,0.0499999999999989,0.0299999999999994,,1,362187,-323783,-38404,41530,,4663,,16,2,,219359,15440,184055,8169,79229,417937,996197,167201,9424,,12/24/2003,DIALYSIS CLINIC  INC.,Y,N,DIALYSIS CLINIC  INC.,552519,09/30/2007,10/01/2006,CA,95827,10/1/2006,9/30/2007,2007
94516,3,4.5,3,,1,611499,-557419,-54080,184435,,667,,16,1,297107,88830,,238247,,,146808,548276,,7976,2656,04/24/2000,,N,N,UNION COUNTY DIALYSIS,112680,04/30/2007,05/01/2006,GA,30512,5/1/2006,4/30/2007,2007
94529,3,4,3,41,1,161001,-161001,,21878,,838,,12,2,3956,17979,1228,247375,,77971,209340,86694,50999,1934,,03/31/2004,DAVITA INC.,Y,N,ELIZABETH DIALYSIS #2510,392710,12/31/2007,01/01/2007,PA,15037,1/1/2007,12/31/2007,2007
94530,6,5,3,1,1,377107,-377107,,48293,,2772,,12,2,10458,64589,1531,309228,208,83004,468781,234927,129047,5876,,07/15/2002,DAVITA INC.,Y,N,PITTSBURGH DIALYSIS #2509,392699,12/31/2007,01/01/2007,PA,15224-1310,1/1/2007,12/31/2007,2007
94548,6,5,3,42,1,1163863,-1163863,,150329,,9636,,30,5,46374,295493,9116,510151,2094,139117,1042971,1289803,360602,23766,,04/11/1985,DAVITA INC.,Y,N,EAST LA PLAZA DIALYSIS #2541,052622,12/31/2007,01/01/2007,CA,90033,1/1/2007,12/31/2007,2007
94549,6,4.5,3,20,1,536811,-536811,,70369,,2815,,21,3,19179,113379,,235177,8223,113747,513664,386648,143414,8241,,05/17/1996,DAVITA INC.,Y,N,OMAHA WEST DIALYSIS #2540-6048,282506,12/31/2007,01/01/2007,NE,68154,1/1/2007,12/31/2007,2007
94555,6,5,3,25,1,62414,-62414,,8190,,64,,19,3,4563,30479,1371,64623,1006,16647,135841,122226,25694,1921,,03/02/1986,DAVITA INC.,Y,N,SAN ANTONIA DIALYSIS CENTER #914,452570,03/31/2007,01/01/2007,TX,78205,1/1/2007,3/31/2007,2007
94855,6,4.75,3,,1,208889,-208889,,,,,,6,1,,82018,92783,52744,61614,,57258,468695,135404,4689,,03/25/1998,,N,N,BOZEMAN DIALYSIS CENTER,272503,06/30/2007,07/01/2006,MT,59715,7/1/2006,6/30/2007,2007
94856,6,6,3,16,1,59726,-59726,,7857,,173,,23,4,2621,25668,1701,59852,989,15421,100981,85506,21217,1400,,11/14/1996,DAVITA INC.,Y,N,SOUTH SAN ANIONIO DIALYSIS CENTER #9,452747,03/31/2007,01/01/2007,TX,78214,1/1/2007,3/31/2007,2007
94858,6,4,3,41,1,103951,-103951,,13734,,823,,17,3,2921,34258,283,64605,877,22788,127554,105097,28756,1850,,10/29/1993,DAVITA INC.,Y,N,READING DIALYSIS CENTER #849,392587,04/30/2007,01/01/2007,PA,19606,1/1/2007,4/30/2007,2007
95003,6,3,3,32,1,1101094,-1101094,,145895,,4139,,28,3,46056,283293,7781,624878,1401,168355,1082901,1184592,320554,22367,,06/14/1993,DAVITA INC.,Y,N,CHULA VISTA DIALYSIS #3036,052731,12/31/2007,01/01/2007,CA,91910,1/1/2007,12/31/2007,2007
95004,3,4,3,,1,232628,-232628,,27749,,2256,,13,2,,81318,,132171,13191,37143,269818,232546,96955,5051,,01/01/2005,RENAL ADVANTAGE  INC,Y,N,RAI-GARDEN GROVE BLVD-GARDEN GROVE,052617,12/31/2007,01/01/2007,CA,92843,1/1/2007,12/31/2007,2007
95014,6,0.169999999999995,3,14,1,744188,-744188,,91669,,1681,,22,2,,199357,,207641,16247,95510,665068,584148,288920,11473,,05/01/1996,RENAL ADVANTAGE  INC,Y,N,RAI-BURTON-SUMMERVILLE,422556,12/31/2007,01/01/2007,SC,29485,1/1/2007,12/31/2007,2007
95021,6,4,3,50,1,746469,-746469,,95761,,1206,,20,4,23318,106656,3645,144583,,101818,438579,380338,143476,8894,,09/01/1976,DAVITA INC.,Y,N,ROME DIALYSIS  #3002-6295,112505,12/31/2007,01/01/2007,GA,30165,1/1/2007,12/31/2007,2007
95025,6,4,3,18,1,252532,-252532,,31154,,1871,,15,3,,165554,,134568,10610,79297,412858,462057,106648,5775,,08/01/1996,RENAL ADVANTAGE  INC,Y,N,RAI-VILLAGE LANE-CHICO,052752,12/31/2007,01/01/2007,CA,95926,1/1/2007,12/31/2007,2007
95036,6,4.5,3,,1,532307,-532307,,65778,,2764,,14,2,,156105,,286794,18191,50746,570580,507304,233469,11208,,01/01/2000,RENAL ADVANTAGE  INC,Y,N,RAI-ROYAL PARK-ZEELAND,232564,12/31/2007,01/01/2007,MI,49464,1/1/2007,12/31/2007,2007
95037,3,4.5,3,,1,896561,-896561,,110280,,1979,,23,2,,256240,,286145,19764,88378,702510,690177,263324,12325,,12/01/1980,RENAL ADVANTAGE  INC,Y,N,RAI-SOUTH EAST-JACKSON,232504,12/31/2007,01/01/2007,MI,49201,1/1/2007,12/31/2007,2007
95070,3,5,3,25,1,343100,-343100,,45772,,1330,,20,3,18946,77945,,272495,,90978,405373,321992,107584,6301,,11/03/1994,DAVITA INC.,Y,N,CENTRAL HOUSTON DIALYSIS #3011,452677,12/31/2007,01/01/2007,TX,77011,1/1/2007,12/31/2007,2007
95073,6,4,3,1,1,695588,-695588,,93982,,2227,,13,2,17965,140035,2191,358227,1262,75728,621001,594487,223061,10409,,07/01/1997,DAVITA INC.,Y,N,DELRAN DIALYSIS #3010,312521,12/31/2007,01/01/2007,NJ,08075,1/1/2007,12/31/2007,2007
95078,6,5,3,14,1,831464,-831464,,104121,,809,,16,3,21986,128289,,177443,1696,88282,417366,410276,191981,9942,,03/06/1982,DAVITA INC.,Y,N,ELIZABETH CITY DIALYSIS #2908,342515,12/31/2007,01/01/2007,NC,27909,1/1/2007,12/31/2007,2007
95079,6,5,3,28,1,980941,-980941,,129976,,7960,,20,4,43787,270945,4561,253914,240,112646,784321,1008007,248431,17401,,07/30/1980,DAVITA INC.,Y,N,VICTOR VALLEY DIALYSIS #3009,052561,12/31/2007,01/01/2007,CA,92307,1/1/2007,12/31/2007,2007
95080,6,4,3,23,1,626395,-626395,,83120,,2684,,14,3,20478,114170,7730,147065,,84259,682051,556384,238655,9929,,09/28/1988,DAVITA INC.,Y,N,CLARKSVILLE DIALYSIS #3019,442556,12/31/2007,01/01/2007,TN,37043,1/1/2007,12/31/2007,2007
95092,6,4,3,1,1,1391125,-1391125,,185895,,5263,,32,4,42006,233937,10235,340741,47369,151661,937393,911844,409914,17471,,03/06/1990,DAVITA INC.,Y,N,DURHAM DIALYSIS #3024,342550,12/31/2007,01/01/2007,NC,27701,1/1/2007,12/31/2007,2007
95094,6,5,3,20,1,494346,-494346,,66308,,3844,,12,2,17472,112208,4946,174953,,58198,525363,445839,172390,9721,,09/13/1988,DAVITA INC.,Y,N,SAGEMONT DIALYSIS #3007,452612,12/31/2007,01/01/2007,TX,77089,1/1/2007,12/31/2007,2007
95095,3,5,3,40,1,354445,-354445,,47637,,1730,,20,2,19199,105836,203,289606,,108012,495072,366571,123136,7172,,08/12/2003,DAVITA INC.,Y,N,CHANNELVIEW DIALYSIS #3006,452647,12/31/2007,01/01/2007,TX,77530,1/1/2007,12/31/2007,2007
95096,6,3.5,3,29,1,693984,-693984,,94342,,917,,16,2,14432,109568,2048,324736,,90365,456955,353209,148726,7296,,11/01/1982,DAVITA INC.,Y,N,OCEAN SPRINGS DIALYSIS #2624-6269,252519,12/31/2007,01/01/2007,MS,39564,1/1/2007,12/31/2007,2007
95105,6,5,3,19,1,477600,-477600,,65369,,1710,,16,2,25506,126930,2260,157640,,51748,492754,504900,151852,8519,,03/30/1995,DAVITA INC.,Y,N,NORTH LOOP EAST DIALYSIS #3064,452706,12/31/2007,01/01/2007,TX,77028,1/1/2007,12/31/2007,2007
95107,6,3.5,3,45,1,483680,-483680,,63180,,4110,,18,2,16219,139454,2465,422734,2863,114186,518922,531908,160290,9302,,05/26/2004,DAVITA INC.,Y,N,ANTHEM VILLAGE DIALYSIS CENTER #3645,292522,12/31/2007,01/01/2007,NV,89052,1/1/2007,12/31/2007,2007
95125,6,4,3,,1,1209437,-1209437,,126407,,1755,1336,18,2,,78079,13697,173711,4595,57907,278932,593511,405691,11664,,10/19/1979,,N,N,DIALYSIS FACILITY INC.,112518,02/28/2007,03/01/2006,GA,31501,3/1/2006,2/28/2007,2007
95139,3,3.5,3,50,1,190091,-190091,,22849,,449,,12,1,6944,46025,1508,151052,,74464,274638,195810,100900,3802,,09/11/2003,DAVITA INC.,Y,N,PAGELAND DIALYSIS CENTER #3632,422592,12/31/2007,01/01/2007,SC,29728,1/1/2007,12/31/2007,2007
95140,6,4,3,1,1,646748,-646748,,90050,,4548,,15,2,24876,165844,5233,296788,931,66882,683782,728602,257475,12900,,03/01/1995,DAVITA INC.,Y,N,GWU SOUTHEAST DIALYSIS #3075,092517,12/31/2007,01/01/2007,DC,20020,1/1/2007,12/31/2007,2007
95230,6,4,3,40,1,805327,-805327,,106205,,7447,,26,6,41435,264652,5882,358352,4855,104241,768317,1010851,259308,18493,,08/17/1985,DAVITA INC.,Y,N,SANTA ANA DIALYSIS CENTER #875,052716,12/31/2007,01/01/2007,CA,92705,1/1/2007,12/31/2007,2007
95238,6,4.5,3,19,1,555100,-555100,,72619,,952,,23,2,16430,125605,794,362639,,113636,547281,489742,124110,9295,,11/16/1994,DAVITA INC.,Y,N,VENICE DIALYSIS CENTER #864,102675,12/31/2007,01/01/2007,FL,34292,1/1/2007,12/31/2007,2007
95243,6,3.5,3,60,1,643898,-643898,,86583,,1161,,21,2,18753,134537,2530,235061,,87574,534172,475132,130907,8568,,03/17/1983,DAVITA INC.,Y,N,GRIFFIN DIALYSIS CENTER #818,112529,12/31/2007,01/01/2007,GA,30224,1/1/2007,12/31/2007,2007
95255,6,4,6,12,1,442272,-442272,,57439,,2236,,12,2,19464,147202,810,340128,,86583,528922,522184,155520,8901,,03/07/2005,DAVITA INC.,Y,N,MT GREENWOOD DIALYSIS CENTER #2118-1,142660,12/31/2007,01/01/2007,IL,60655-3329,1/1/2007,12/31/2007,2007
95265,6,4,3,15,1,385143,-385143,,49668,,3641,,12,2,11725,65167,1347,304774,940,70140,434435,306685,106005,6059,,10/25/2006,DAVITA INC.,Y,N,OAKWOOD DIALYSIS CENTER #2032,192683,12/31/2007,01/01/2007,LA,70056-2531,1/1/2007,12/31/2007,2007
95272,6,3.5,3,14,1,720775,-720775,,94738,,2755,,16,3,19881,165917,1754,343296,1351,110546,533380,643028,160262,10492,,09/10/1997,DAVITA INC.,Y,N,WHEATON DIALYSIS CENTER #814,212576,12/31/2007,01/01/2007,MD,20902,1/1/2007,12/31/2007,2007
95292,3,3.5,3,25,1,436515,-436515,,52412,,806,,16,3,16317,68131,1681,171502,3027,79082,291269,256715,105067,5419,,06/03/1991,DAVITA INC.,Y,N,NW BETHANY DIALYSIS CENTER #897-6147,372515,12/31/2007,01/01/2007,OK,73008,1/1/2007,12/31/2007,2007
95379,6,4.5,3,,1,134450,-134450,,16295,2250,545,,15,1,,46255,,104042,645,109103,178113,170920,68198,2590,,07/02/2007,AMERICAN RENAL ASSOCIATES  INC.,Y,N,NEW ORLEANS KIDNEY CENTER,192690,12/31/2007,07/02/2007,MA,01915,7/2/2007,12/31/2007,2007
95438,6,4,3,1,1,638981,-638981,,85275,,2456,,15,3,19498,169626,3890,275300,,74351,576618,694937,227931,10132,,07/01/1997,DAVITA INC.,Y,N,FREEHOLD DIALYSIS #3228,312517,12/31/2007,01/01/2007,NJ,07726,1/1/2007,12/31/2007,2007
95440,6,4,3,1,1,884544,-884544,,118714,,5136,,24,3,28287,177292,14014,452423,,97607,743868,720262,322311,13040,,08/14/1989,DAVITA INC.,Y,N,FORD FACTORY SQUARE DIALYSIS #3225,112562,12/31/2007,01/01/2007,GA,30308,1/1/2007,12/31/2007,2007
95444,6,5,3,10,1,501745,-501745,,65273,,1468,,24,3,24419,173039,3759,311180,2419,70837,644334,641843,188482,9816,,01/26/1994,DAVITA INC.,Y,N,HUNTSVILLE DIALYSIS #3250,452663,12/31/2007,01/01/2007,TX,77340,1/1/2007,12/31/2007,2007
95450,6,5,3,10,1,2081936,-2081936,,262425,,2635,,37,4,47808,298531,16713,390572,48,199514,831236,1207995,447058,23570,,06/10/1996,DAVITA INC.,Y,N,UT SOUTHWESTERN-DALLAS DIALYSIS #320,452736,12/31/2007,01/01/2007,TX,75247,1/1/2007,12/31/2007,2007
95452,6,4,3,33,1,497277,-497277,,64099,,1758,,17,3,15931,143815,7996,247443,1573,66678,469077,619129,157478,9362,,07/14/1995,DAVITA INC.,Y,N,WELLESLEY DIALYSIS #3241,222534,12/31/2007,01/01/2007,MA,02481,1/1/2007,12/31/2007,2007
95458,6,4,3,21,1,327048,-327048,,42508,,2021,,15,3,13349,103811,3318,325796,8222,66761,475727,378728,123198,6206,,05/04/1992,DAVITA INC.,Y,N,WOBURN DIALYSIS #3243,222520,12/31/2007,01/01/2007,MA,01801,1/1/2007,12/31/2007,2007
95460,6,5,3,1,1,668867,-668867,,87706,,1997,,27,3,22102,171886,6649,550519,1681,71812,697570,683129,314044,12953,,08/13/1991,DAVITA INC.,Y,N,WEYMOUTH DIALYSIS #3242-6303,222517,12/31/2007,01/01/2007,MA,02189,1/1/2007,12/31/2007,2007
95462,6,5,3,11,1,1423887,-1423887,,192485,,3408,,36,7,53581,356989,9869,414325,,202478,1250690,1567569,531940,26437,,02/04/1998,DAVITA INC.,Y,N,UT SOUTHWESTERN-OAKCLIFF DIALYSIS #3,452773,12/31/2007,01/01/2007,TX,75224,1/1/2007,12/31/2007,2007
95463,6,5,3,1,1,857907,-857907,,114018,,2498,,19,5,34471,197613,7101,145117,656,77482,680564,718786,340708,13867,,10/21/1977,DAVITA INC.,Y,N,TUSCALOOSA UNIVERSITY DIALYSIS #3206,012502,12/31/2007,01/01/2007,AL,35401,1/1/2007,12/31/2007,2007
95468,6,4,3,24,1,927211,-927211,,127614,,4593,,21,3,26965,205572,,271583,,94859,839576,753887,261914,12703,,02/01/1995,DAVITA INC.,Y,N,HARBOR PARK DIALYSIS #3719,212556,12/31/2007,01/01/2007,MD,21225,1/1/2007,12/31/2007,2007
95472,6,4.5,3,1,1,603598,-603598,,80460,,5486,,16,2,18183,99369,1271,350044,3475,68519,540870,496474,178649,8838,,09/13/2005,DAVITA INC.,Y,N,PHILADELPHIA MARKET STREET #3675,392718,12/31/2007,01/01/2007,PA,19104,1/1/2007,12/31/2007,2007
